ts,v,audio_ok,batt_a,batt_v,bilge_fwd,bilge_mid,bilge_rear,bridge_on,captured,captured_by,ch_guard,ch_gun_pan,ch_mode,ch_reverse,ch_rudder,ch_throttle,cog_trim,course,cruise_us,deck_on,depth_age_ms,depth_m,depth_mode,esc_us,failsafe_ack,gps_fix,gun_pan_us,heading,heading_mag,heap,lat,lon,mag_baseline_uT,mag_cal_circ_pct,mag_cal_progress,mag_cal_quality,mag_cal_radius_uT,mag_cal_state,mag_cal_ts,mag_calibrated,mag_from_nvs,mag_off_x,mag_off_y,mag_off_z,mag_uT,mode,nav_on,pid_kd,pid_kp,pump,pump_manual,pump_phase,pump_stuck,radar_burst_ms,radar_on,radar_pause_ms,radar_speed,rc_age_ms,rc_ever_good,rudder_us,sats,session_id,speed_kts,uptime,wp_bearing,wp_dist_m,wp_lat,wp_lon,wp_set,wp_start_lat,wp_start_lon
2026-06-27T12:38:28.586Z,0.5.1,,0.00,15.20,,,,,false,,,,,,,,,162.0,,,,0.92,,1677,false,true,,161.1,,,38.845314,-77.161057,,,,,,,,,,,,,,MANUAL,,,,false,,,,,,,,,,1540,12,,2.3,495,,,,,false,,
2026-06-27T12:38:29.587Z,0.5.1,,0.00,15.04,,,,,false,,,,,,,,,164.1,,,,0.92,,1677,false,true,,162.1,,,38.845303,-77.161049,,,,,,,,,,,,,,MANUAL,,,,false,,,,,,,,,,1540,12,,2.3,496,,,,,false,,
2026-06-27T12:38:30.588Z,0.5.1,,0.00,15.13,,,,,false,,,,,,,,,164.9,,,,0.92,,1677,false,true,,163.0,,,38.845291,-77.161049,,,,,,,,,,,,,,MANUAL,,,,false,,,,,,,,,,1540,12,,2.3,497,,,,,false,,
2026-06-27T12:38:31.590Z,0.5.1,,0.00,15.16,,,,,false,,,,,,,,,165.4,,,,0.92,,1677,false,true,,164.5,,,38.845284,-77.161041,,,,,,,,,,,,,,MANUAL,,,,false,,,,,,,,,,1540,12,,2.3,498,,,,,false,,
2026-06-27T12:38:32.590Z,0.5.1,,0.00,15.04,,,,,false,,,,,,,,,166.6,,,,0.92,,1677,false,true,,165.1,,,38.845272,-77.161041,,,,,,,,,,,,,,MANUAL,,,,false,,,,,,,,,,1540,12,,2.3,499,,,,,false,,
2026-06-27T12:38:33.591Z,0.5.1,,0.00,15.20,,,,,false,,,,,,,,,168.9,,,,0.92,,1677,false,true,,166.2,,,38.845261,-77.161041,,,,,,,,,,,,,,MANUAL,,,,false,,,,,,,,,,1540,12,,2.4,500,,,,,false,,
2026-06-27T12:38:34.592Z,0.5.1,,0.00,15.03,,,,,false,,,,,,,,,169.0,,,,0.92,,1677,false,true,,167.5,,,38.845253,-77.161034,,,,,,,,,,,,,,MANUAL,,,,false,,,,,,,,,,1540,12,,2.3,501,,,,,false,,
2026-06-27T12:38:35.593Z,0.5.1,,0.00,15.18,,,,,false,,,,,,,,,169.3,,,,0.92,,1677,false,true,,168.2,,,38.845242,-77.161034,,,,,,,,,,,,,,MANUAL,,,,false,,,,,,,,,,1540,12,,2.2,502,,,,,false,,
2026-06-27T12:38:36.593Z,0.5.1,,0.00,15.07,,,,,false,,,,,,,,,171.2,,,,0.92,,1677,false,true,,170.2,,,38.845230,-77.161034,,,,,,,,,,,,,,MANUAL,,,,false,,,,,,,,,,1540,12,,2.3,503,,,,,false,,
2026-06-27T12:38:37.596Z,0.5.1,,0.00,15.10,,,,,false,,,,,,,,,172.3,,,,0.92,,1677,false,true,,171.2,,,38.845219,-77.161026,,,,,,,,,,,,,,MANUAL,,,,false,,,,,,,,,,1540,12,,2.3,504,,,,,false,,
2026-06-27T12:38:38.596Z,0.5.1,,0.00,15.12,,,,,false,,,,,,,,,173.0,,,,0.92,,1677,false,true,,171.2,,,38.845207,-77.161026,,,,,,,,,,,,,,MANUAL,,,,false,,,,,,,,,,1540,12,,2.3,505,,,,,false,,
2026-06-27T12:38:39.597Z,0.5.1,,0.00,15.12,,,,,false,,,,,,,,,173.4,,,,0.92,,1677,false,true,,171.8,,,38.845200,-77.161026,,,,,,,,,,,,,,MANUAL,,,,false,,,,,,,,,,1540,12,,2.3,506,,,,,false,,
2026-06-27T12:38:40.598Z,0.5.1,,0.00,15.08,,,,,false,,,,,,,,,174.8,,,,0.92,,1677,false,true,,172.7,,,38.845188,-77.161026,,,,,,,,,,,,,,MANUAL,,,,false,,,,,,,,,,1540,12,,2.3,507,,,,,false,,
2026-06-27T12:38:41.599Z,0.5.1,,0.00,15.11,,,,,false,,,,,,,,,175.9,,,,0.92,,1677,false,true,,173.6,,,38.845177,-77.161026,,,,,,,,,,,,,,MANUAL,,,,false,,,,,,,,,,1540,12,,2.3,508,,,,,false,,
2026-06-27T12:38:42.599Z,0.5.1,,0.00,15.00,,,,,false,,,,,,,,,176.3,,,,0.92,,1677,false,true,,174.9,,,38.845165,-77.161026,,,,,,,,,,,,,,MANUAL,,,,false,,,,,,,,,,1540,12,,2.3,509,,,,,false,,
2026-06-27T12:38:43.602Z,0.5.1,,0.00,15.20,,,,,false,,,,,,,,,177.4,,,,0.92,,1680,false,true,,174.6,,,38.845158,-77.161026,,,,,,,,,,,,,,MANUAL,,,,false,,,,,,,,,,1570,12,,2.3,510,,,,,false,,
2026-06-27T12:38:44.602Z,0.5.1,,0.00,15.06,,,,,false,,,,,,,,,180.2,,,,0.92,,1679,false,true,,172.6,,,38.845146,-77.161026,,,,,,,,,,,,,,MANUAL,,,,false,,,,,,,,,,1566,12,,2.2,511,,,,,false,,
2026-06-27T12:38:45.602Z,0.5.1,,0.00,15.16,,,,,false,,,,,,,,,186.1,,,,0.92,,1679,false,true,,178.4,,,38.845135,-77.161026,,,,,,,,,,,,,,MANUAL,,,,false,,,,,,,,,,1564,12,,2.1,512,,,,,false,,
2026-06-27T12:38:46.602Z,0.5.1,,0.00,15.04,,,,,false,,,,,,,,,194.3,,,,0.88,,1679,false,true,,185.7,,,38.845127,-77.161026,,,,,,,,,,,,,,MANUAL,,,,false,,,,,,,,,,1563,12,,2.2,513,,,,,false,,
2026-06-27T12:38:47.604Z,0.5.1,,0.00,15.22,,,,,false,,,,,,,,,201.5,,,,0.88,,1677,false,true,,195.5,,,38.845116,-77.161034,,,,,,,,,,,,,,MANUAL,,,,false,,,,,,,,,,1540,12,,2.1,514,,,,,false,,
2026-06-27T12:38:48.607Z,0.5.1,,0.00,15.02,,,,,false,,,,,,,,,209.3,,,,0.88,,1677,false,true,,206.0,,,38.845108,-77.161041,,,,,,,,,,,,,,MANUAL,,,,false,,,,,,,,,,1540,12,,2.2,515,,,,,false,,
2026-06-27T12:38:49.607Z,0.5.1,,0.00,15.14,,,,,false,,,,,,,,,217.6,,,,0.88,,1677,false,true,,215.2,,,38.845100,-77.161049,,,,,,,,,,,,,,MANUAL,,,,false,,,,,,,,,,1540,12,,2.2,516,,,,,false,,
2026-06-27T12:38:50.607Z,0.5.1,,0.00,15.10,,,,,false,,,,,,,,,225.3,,,,0.88,,1677,false,true,,221.3,,,38.845093,-77.161064,,,,,,,,,,,,,,MANUAL,,,,false,,,,,,,,,,1540,12,,2.2,517,,,,,false,,
2026-06-27T12:38:51.608Z,0.5.1,,0.00,15.10,,,,,false,,,,,,,,,230.5,,,,0.88,,1677,false,true,,226.4,,,38.845089,-77.161072,,,,,,,,,,,,,,MANUAL,,,,false,,,,,,,,,,1540,12,,2.2,518,,,,,false,,
2026-06-27T12:38:52.609Z,0.5.1,,0.00,15.14,,,,,false,,,,,,,,,235.3,,,,0.88,,1677,false,true,,231.5,,,38.845081,-77.161087,,,,,,,,,,,,,,MANUAL,,,,false,,,,,,,,,,1540,12,,2.2,519,,,,,false,,
2026-06-27T12:38:53.610Z,0.5.1,,0.00,15.09,,,,,false,,,,,,,,,238.1,,,,0.88,,1677,false,true,,235.8,,,38.845078,-77.161095,,,,,,,,,,,,,,MANUAL,,,,false,,,,,,,,,,1540,12,,2.2,520,,,,,false,,
2026-06-27T12:38:54.611Z,0.5.1,,0.00,15.13,,,,,false,,,,,,,,,242.4,,,,0.88,,1677,false,true,,239.4,,,38.845070,-77.161110,,,,,,,,,,,,,,MANUAL,,,,false,,,,,,,,,,1540,12,,2.2,521,,,,,false,,
2026-06-27T12:38:55.612Z,0.5.1,,0.00,15.10,,,,,false,,,,,,,,,247.7,,,,0.88,,1677,false,true,,242.8,,,38.845066,-77.161125,,,,,,,,,,,,,,MANUAL,,,,false,,,,,,,,,,1540,12,,2.3,522,,,,,false,,
2026-06-27T12:38:56.613Z,0.5.1,,0.00,15.14,,,,,false,,,,,,,,,251.9,,,,0.88,,1677,false,true,,246.9,,,38.845066,-77.161140,,,,,,,,,,,,,,MANUAL,,,,false,,,,,,,,,,1540,12,,2.3,523,,,,,false,,
2026-06-27T12:38:57.615Z,0.5.1,,0.00,15.07,,,,,false,,,,,,,,,255.1,,,,0.88,,1677,false,true,,249.7,,,38.845062,-77.161148,,,,,,,,,,,,,,MANUAL,,,,false,,,,,,,,,,1540,12,,2.2,524,,,,,false,,
2026-06-27T12:38:58.615Z,0.5.1,,0.00,15.14,,,,,false,,,,,,,,,258.7,,,,0.88,,1677,false,true,,253.9,,,38.845058,-77.161163,,,,,,,,,,,,,,MANUAL,,,,false,,,,,,,,,,1540,12,,2.3,525,,,,,false,,
2026-06-27T12:38:59.616Z,0.5.1,,0.00,15.08,,,,,false,,,,,,,,,262.0,,,,0.88,,1677,false,true,,257.2,,,38.845058,-77.161179,,,,,,,,,,,,,,MANUAL,,,,false,,,,,,,,,,1540,12,,2.3,526,,,,,false,,
2026-06-27T12:39:00.617Z,0.5.1,,0.00,15.10,,,,,false,,,,,,,,,265.4,,,,0.88,,1677,false,true,,261.0,,,38.845058,-77.161194,,,,,,,,,,,,,,MANUAL,,,,false,,,,,,,,,,1540,12,,2.3,527,,,,,false,,
2026-06-27T12:39:01.618Z,0.5.1,,0.00,15.05,,,,,false,,,,,,,,,268.2,,,,0.88,,1677,false,true,,265.6,,,38.845058,-77.161209,,,,,,,,,,,,,,MANUAL,,,,false,,,,,,,,,,1540,12,,2.2,528,,,,,false,,
2026-06-27T12:39:02.621Z,0.5.1,,0.00,15.15,,,,,false,,,,,,,,,271.8,,,,0.88,,1677,false,true,,269.4,,,38.845058,-77.161217,,,,,,,,,,,,,,MANUAL,,,,false,,,,,,,,,,1540,12,,2.2,529,,,,,false,,
2026-06-27T12:39:03.621Z,0.5.1,,0.00,15.10,,,,,false,,,,,,,,,274.2,,,,0.88,,1678,false,true,,274.0,,,38.845058,-77.161232,,,,,,,,,,,,,,MANUAL,,,,false,,,,,,,,,,1540,12,,2.1,530,,,,,false,,
2026-06-27T12:39:04.622Z,0.5.1,,0.00,15.16,,,,,false,,,,,,,,,279.8,,,,0.88,,1678,false,true,,278.0,,,38.845062,-77.161247,,,,,,,,,,,,,,MANUAL,,,,false,,,,,,,,,,1540,12,,2.2,531,,,,,false,,
2026-06-27T12:39:05.622Z,0.5.1,,0.00,15.10,,,,,false,,,,,,,,,284.3,,,,0.88,,1678,false,true,,281.5,,,38.845066,-77.161263,,,,,,,,,,,,,,MANUAL,,,,false,,,,,,,,,,1540,12,,2.3,532,,,,,false,,
2026-06-27T12:39:06.623Z,0.5.1,,0.00,15.13,,,,,false,,,,,,,,,287.7,,,,0.88,,1678,false,true,,286.1,,,38.845070,-77.161270,,,,,,,,,,,,,,MANUAL,,,,false,,,,,,,,,,1540,12,,2.3,533,,,,,false,,
2026-06-27T12:39:07.623Z,0.5.1,,0.00,15.10,,,,,false,,,,,,,,,291.5,,,,0.88,,1684,false,true,,290.4,,,38.845074,-77.161285,,,,,,,,,,,,,,MANUAL,,,,false,,,,,,,,,,1540,12,,2.3,534,,,,,false,,
2026-06-27T12:39:08.624Z,0.5.1,,0.00,14.96,,,,,false,,,,,,,,,294.6,,,,0.88,,1708,false,true,,294.9,,,38.845078,-77.161301,,,,,,,,,,,,,,MANUAL,,,,false,,,,,,,,,,1540,12,,2.2,535,,,,,false,,
2026-06-27T12:39:09.625Z,0.5.1,,0.00,15.06,,,,,false,,,,,,,,,299.8,,,,0.88,,1708,false,true,,294.9,,,38.845085,-77.161308,,,,,,,,,,,,,,MANUAL,,,,false,,,,,,,,,,1540,12,,2.5,536,,,,,false,,
2026-06-27T12:39:10.626Z,0.5.1,,0.00,14.88,,,,,false,,,,,,,,,303.9,,,,0.88,,1708,false,true,,300.0,,,38.845089,-77.161323,,,,,,,,,,,,,,MANUAL,,,,false,,,,,,,,,,1540,12,,2.7,537,,,,,false,,
2026-06-27T12:39:11.627Z,0.5.1,,0.00,15.04,,,,,false,,,,,,,,,306.2,,,,0.88,,1708,false,true,,301.2,,,38.845100,-77.161339,,,,,,,,,,,,,,MANUAL,,,,false,,,,,,,,,,1540,12,,2.8,538,,,,,false,,
2026-06-27T12:39:12.630Z,0.5.1,,0.00,14.99,,,,,false,,,,,,,,,308.7,,,,0.88,,1708,false,true,,303.3,,,38.845108,-77.161354,,,,,,,,,,,,,,MANUAL,,,,false,,,,,,,,,,1540,12,,2.8,539,,,,,false,,
2026-06-27T12:39:13.630Z,0.5.1,,0.00,14.88,,,,,false,,,,,,,,,312.3,,,,0.88,,1708,false,true,,308.1,,,38.845116,-77.161362,,,,,,,,,,,,,,MANUAL,,,,false,,,,,,,,,,1540,12,,2.8,540,,,,,false,,
2026-06-27T12:39:14.630Z,0.5.1,,0.00,15.16,,,,,false,,,,,,,,,315.3,,,,0.88,,1708,false,true,,310.8,,,38.845123,-77.161377,,,,,,,,,,,,,,MANUAL,,,,false,,,,,,,,,,1540,12,,2.9,541,,,,,false,,
2026-06-27T12:39:15.632Z,0.5.1,,0.00,14.95,,,,,false,,,,,,,,,318.3,,,,0.88,,1708,false,true,,313.6,,,38.845135,-77.161385,,,,,,,,,,,,,,MANUAL,,,,false,,,,,,,,,,1540,12,,3.0,542,,,,,false,,
2026-06-27T12:39:16.632Z,0.5.1,,0.00,15.10,,,,,false,,,,,,,,,321.1,,,,0.88,,1708,false,true,,319.1,,,38.845146,-77.161400,,,,,,,,,,,,,,MANUAL,,,,false,,,,,,,,,,1540,12,,3.0,543,,,,,false,,
2026-06-27T12:39:17.633Z,0.5.1,,0.00,14.97,,,,,false,,,,,,,,,324.2,,,,0.88,,1708,false,true,,322.2,,,38.845158,-77.161407,,,,,,,,,,,,,,MANUAL,,,,false,,,,,,,,,,1540,12,,2.8,544,,,,,false,,
2026-06-27T12:39:18.635Z,0.5.1,,0.00,14.99,,,,,false,,,,,,,,,326.8,,,,0.88,,1708,false,true,,326.9,,,38.845169,-77.161415,,,,,,,,,,,,,,MANUAL,,,,false,,,,,,,,,,1540,12,,2.8,545,,,,,false,,
2026-06-27T12:39:19.635Z,0.5.1,,0.00,14.96,,,,,false,,,,,,,,,329.9,,,,0.88,,1708,false,true,,332.5,,,38.845180,-77.161423,,,,,,,,,,,,,,MANUAL,,,,false,,,,,,,,,,1540,12,,2.8,546,,,,,false,,
2026-06-27T12:39:20.636Z,0.5.1,,0.00,15.02,,,,,false,,,,,,,,,332.7,,,,0.88,,1708,false,true,,334.1,,,38.845192,-77.161430,,,,,,,,,,,,,,MANUAL,,,,false,,,,,,,,,,1540,12,,2.8,547,,,,,false,,
2026-06-27T12:39:21.637Z,0.5.1,,0.00,14.89,,,,,false,,,,,,,,,336.9,,,,0.88,,1708,false,true,,337.9,,,38.845203,-77.161438,,,,,,,,,,,,,,MANUAL,,,,false,,,,,,,,,,1539,12,,2.9,548,,,,,false,,
2026-06-27T12:39:22.638Z,0.5.1,,0.00,15.08,,,,,false,,,,,,,,,339.9,,,,0.88,,1708,false,true,,342.2,,,38.845215,-77.161446,,,,,,,,,,,,,,MANUAL,,,,false,,,,,,,,,,1538,12,,2.9,549,,,,,false,,
2026-06-27T12:39:23.639Z,0.5.1,,0.00,14.86,,,,,false,,,,,,,,,343.1,,,,0.88,,1708,false,true,,345.7,,,38.845230,-77.161453,,,,,,,,,,,,,,MANUAL,,,,false,,,,,,,,,,1538,12,,2.8,550,,,,,false,,
2026-06-27T12:39:24.639Z,0.5.1,,0.00,15.07,,,,,false,,,,,,,,,346.2,,,,0.88,,1708,false,true,,348.9,,,38.845242,-77.161453,,,,,,,,,,,,,,MANUAL,,,,false,,,,,,,,,,1537,12,,2.8,551,,,,,false,,
2026-06-27T12:39:25.642Z,0.5.1,,0.00,14.90,,,,,false,,,,,,,,,349.3,,,,0.88,,1704,false,true,,352.6,,,38.845253,-77.161453,,,,,,,,,,,,,,MANUAL,,,,false,,,,,,,,,,1507,12,,2.9,552,,,,,false,,
2026-06-27T12:39:26.642Z,0.5.1,,0.00,15.01,,,,,false,,,,,,,,,352.0,,,,0.88,,1701,false,true,,358.1,,,38.845268,-77.161461,,,,,,,,,,,,,,MANUAL,,,,false,,,,,,,,,,1468,12,,2.9,553,,,,,false,,
2026-06-27T12:39:27.642Z,0.5.1,,0.00,14.98,,,,,false,,,,,,,,,351.2,,,,0.88,,1701,false,true,,352.0,,,38.845280,-77.161461,,,,,,,,,,,,,,MANUAL,,,,false,,,,,,,,,,1473,12,,2.8,554,,,,,false,,
2026-06-27T12:39:28.642Z,0.5.1,,0.00,14.93,,,,,false,,,,,,,,,345.5,,,,0.88,,1708,false,true,,334.2,,,38.845291,-77.161468,,,,,,,,,,,,,,MANUAL,,,,false,,,,,,,,,,1537,12,,2.7,555,,,,,false,,
2026-06-27T12:39:29.644Z,0.5.1,,0.00,14.94,,,,,false,,,,,,,,,336.0,,,,0.88,,1708,false,true,,327.5,,,38.845303,-77.161476,,,,,,,,,,,,,,MANUAL,,,,false,,,,,,,,,,1537,12,,2.7,556,,,,,false,,
2026-06-27T12:39:30.647Z,0.5.1,,0.00,14.98,,,,,false,,,,,,,,,331.5,,,,0.88,,1708,false,true,,325.4,,,38.845314,-77.161484,,,,,,,,,,,,,,MANUAL,,,,false,,,,,,,,,,1537,12,,2.8,557,,,,,false,,
2026-06-27T12:39:31.647Z,0.5.1,,0.00,14.99,,,,,false,,,,,,,,,329.6,,,,0.88,,1708,false,true,,327.1,,,38.845326,-77.161491,,,,,,,,,,,,,,MANUAL,,,,false,,,,,,,,,,1537,12,,2.8,558,,,,,false,,
2026-06-27T12:39:32.647Z,0.5.1,,0.00,15.10,,,,,false,,,,,,,,,330.5,,,,0.88,,1708,false,true,,329.2,,,38.845337,-77.161499,,,,,,,,,,,,,,MANUAL,,,,false,,,,,,,,,,1537,12,,2.9,559,,,,,false,,
2026-06-27T12:39:33.648Z,0.5.1,,0.00,14.89,,,,,false,,,,,,,,,331.1,,,,0.88,,1708,false,true,,332.2,,,38.845348,-77.161514,,,,,,,,,,,,,,MANUAL,,,,false,,,,,,,,,,1537,12,,2.8,560,,,,,false,,
2026-06-27T12:39:34.649Z,0.5.1,,0.00,15.12,,,,,false,,,,,,,,,332.7,,,,0.88,,1708,false,true,,331.5,,,38.845360,-77.161522,,,,,,,,,,,,,,MANUAL,,,,false,,,,,,,,,,1537,12,,2.9,561,,,,,false,,
2026-06-27T12:39:35.650Z,0.5.1,,0.00,14.94,,,,,false,,,,,,,,,333.9,,,,0.88,,1708,false,true,,333.8,,,38.845371,-77.161530,,,,,,,,,,,,,,MANUAL,,,,false,,,,,,,,,,1537,12,,2.9,562,,,,,false,,
2026-06-27T12:39:36.652Z,0.5.1,,0.00,14.90,,,,,false,,,,,,,,,334.9,,,,0.88,,1708,false,true,,336.2,,,38.845383,-77.161537,,,,,,,,,,,,,,MANUAL,,,,false,,,,,,,,,,1537,12,,2.8,563,,,,,false,,
2026-06-27T12:39:37.652Z,0.5.1,,0.00,15.08,,,,,false,,,,,,,,,337.6,,,,0.88,,1708,false,true,,338.8,,,38.845394,-77.161537,,,,,,,,,,,,,,MANUAL,,,,false,,,,,,,,,,1536,12,,2.9,564,,,,,false,,
2026-06-27T12:39:38.653Z,0.5.1,,0.00,14.96,,,,,false,,,,,,,,,339.0,,,,0.88,,1708,false,true,,340.5,,,38.845409,-77.161545,,,,,,,,,,,,,,MANUAL,,,,false,,,,,,,,,,1536,12,,2.9,565,,,,,false,,
2026-06-27T12:39:39.654Z,0.5.1,,0.00,15.06,,,,,false,,,,,,,,,341.1,,,,0.88,,1708,false,true,,339.4,,,38.845421,-77.161552,,,,,,,,,,,,,,MANUAL,,,,false,,,,,,,,,,1534,12,,2.8,566,,,,,false,,
2026-06-27T12:39:40.654Z,0.5.1,,0.00,14.99,,,,,false,,,,,,,,,342.5,,,,0.88,,1707,false,true,,343.9,,,38.845432,-77.161560,,,,,,,,,,,,,,MANUAL,,,,false,,,,,,,,,,1528,12,,2.8,567,,,,,false,,
2026-06-27T12:39:41.657Z,0.5.1,,0.00,14.98,,,,,false,,,,,,,,,344.6,,,,0.88,,1706,false,true,,346.8,,,38.845447,-77.161560,,,,,,,,,,,,,,MANUAL,,,,false,,,,,,,,,,1517,12,,2.9,568,,,,,false,,
2026-06-27T12:39:42.657Z,0.5.1,,0.00,15.07,,,,,false,,,,,,,,,345.9,,,,0.88,,1706,false,true,,347.3,,,38.845459,-77.161568,,,,,,,,,,,,,,MANUAL,,,,false,,,,,,,,,,1517,12,,2.8,569,,,,,false,,
2026-06-27T12:39:43.658Z,0.5.1,,0.00,14.88,,,,,false,,,,,,,,,347.1,,,,0.88,,1706,false,true,,348.2,,,38.845474,-77.161568,,,,,,,,,,,,,,MANUAL,,,,false,,,,,,,,,,1518,12,,2.8,570,,,,,false,,
2026-06-27T12:39:44.659Z,0.5.1,,0.00,15.16,,,,,false,,,,,,,,,346.6,,,,0.88,,1706,false,true,,347.9,,,38.845486,-77.161575,,,,,,,,,,,,,,MANUAL,,,,false,,,,,,,,,,1521,12,,2.8,571,,,,,false,,
2026-06-27T12:39:45.660Z,0.5.1,,0.00,14.82,,,,,false,,,,,,,,,346.4,,,,0.88,,1707,false,true,,344.0,,,38.845501,-77.161575,,,,,,,,,,,,,,MANUAL,,,,false,,,,,,,,,,1532,12,,2.9,572,,,,,false,,
2026-06-27T12:39:46.661Z,0.5.1,,0.00,15.12,,,,,false,,,,,,,,,346.4,,,,0.88,,1708,false,true,,345.0,,,38.845512,-77.161583,,,,,,,,,,,,,,MANUAL,,,,false,,,,,,,,,,1540,12,,2.9,573,,,,,false,,
2026-06-27T12:39:47.661Z,0.5.1,,0.00,15.00,,,,,false,,,,,,,,,347.0,,,,0.88,,1708,false,true,,347.3,,,38.845528,-77.161583,,,,,,,,,,,,,,MANUAL,,,,false,,,,,,,,,,1540,12,,2.9,574,,,,,false,,
2026-06-27T12:39:48.664Z,0.5.1,,0.00,14.96,,,,,false,,,,,,,,,348.8,,,,0.88,,1708,false,true,,350.8,,,38.845539,-77.161591,,,,,,,,,,,,,,MANUAL,,,,false,,,,,,,,,,1540,12,,2.9,575,,,,,false,,
2026-06-27T12:39:49.664Z,0.5.1,,0.00,15.07,,,,,false,,,,,,,,,351.1,,,,0.88,,1708,false,true,,353.4,,,38.845554,-77.161591,,,,,,,,,,,,,,MANUAL,,,,false,,,,,,,,,,1539,12,,2.8,576,,,,,false,,
2026-06-27T12:39:50.664Z,0.5.1,,0.00,15.02,,,,,false,,,,,,,,,353.9,,,,0.88,,1708,false,true,,357.0,,,38.845566,-77.161591,,,,,,,,,,,,,,MANUAL,,,,false,,,,,,,,,,1536,12,,2.8,577,,,,,false,,
2026-06-27T12:39:51.665Z,0.5.1,,0.00,15.02,,,,,false,,,,,,,,,356.4,,,,0.88,,1706,false,true,,1.3,,,38.845581,-77.161591,,,,,,,,,,,,,,MANUAL,,,,false,,,,,,,,,,1520,12,,2.8,578,,,,,false,,
2026-06-27T12:39:52.666Z,0.5.1,,0.00,14.94,,,,,false,,,,,,,,,359.8,,,,0.88,,1705,false,true,,3.6,,,38.845593,-77.161591,,,,,,,,,,,,,,MANUAL,,,,false,,,,,,,,,,1509,12,,2.8,579,,,,,false,,
2026-06-27T12:39:53.669Z,0.5.1,,0.00,15.02,,,,,false,,,,,,,,,1.5,,,,0.88,,1704,false,true,,3.2,,,38.845604,-77.161591,,,,,,,,,,,,,,MANUAL,,,,false,,,,,,,,,,1505,12,,2.8,580,,,,,false,,
2026-06-27T12:39:54.669Z,0.5.1,,0.00,15.00,,,,,false,,,,,,,,,1.4,,,,0.88,,1704,false,true,,3.0,,,38.845619,-77.161591,,,,,,,,,,,,,,MANUAL,,,,false,,,,,,,,,,1500,12,,2.8,581,,,,,false,,
2026-06-27T12:39:55.669Z,0.5.1,,0.00,15.05,,,,,false,,,,,,,,,0.9,,,,0.88,,1704,false,true,,0.4,,,38.845631,-77.161591,,,,,,,,,,,,,,MANUAL,,,,false,,,,,,,,,,1500,12,,2.9,582,,,,,false,,
2026-06-27T12:39:56.670Z,0.5.1,,0.00,14.96,,,,,false,,,,,,,,,358.8,,,,0.88,,1699,false,true,,0.6,,,38.845646,-77.161591,,,,,,,,,,,,,,MANUAL,,,,false,,,,,,,,,,1456,12,,2.9,583,,,,,false,,
2026-06-27T12:39:57.672Z,0.5.1,,0.00,15.03,,,,,false,,,,,,,,,354.9,,,,0.88,,1704,false,true,,349.6,,,38.845657,-77.161591,,,,,,,,,,,,,,MANUAL,,,,false,,,,,,,,,,1495,12,,2.7,584,,,,,false,,
2026-06-27T12:39:58.672Z,0.5.1,,0.00,14.95,,,,,false,,,,,,,,,346.4,,,,0.88,,1704,false,true,,332.7,,,38.845669,-77.161598,,,,,,,,,,,,,,MANUAL,,,,false,,,,,,,,,,1500,12,,2.6,585,,,,,false,,
2026-06-27T12:39:59.673Z,0.5.1,,0.00,14.98,,,,,false,,,,,,,,,334.8,,,,0.88,,1704,false,true,,322.3,,,38.845680,-77.161606,,,,,,,,,,,,,,MANUAL,,,,false,,,,,,,,,,1500,12,,2.6,586,,,,,false,,
2026-06-27T12:40:00.674Z,0.5.1,,0.00,15.08,,,,,false,,,,,,,,,324.2,,,,0.88,,1704,false,true,,316.5,,,38.845692,-77.161621,,,,,,,,,,,,,,MANUAL,,,,false,,,,,,,,,,1500,12,,2.6,587,,,,,false,,
2026-06-27T12:40:01.675Z,0.5.1,,0.00,14.91,,,,,false,,,,,,,,,316.1,,,,0.88,,1704,false,true,,310.4,,,38.845699,-77.161629,,,,,,,,,,,,,,MANUAL,,,,false,,,,,,,,,,1500,12,,2.7,588,,,,,false,,
2026-06-27T12:40:02.675Z,0.5.1,,0.00,15.12,,,,,false,,,,,,,,,308.5,,,,0.88,,1704,false,true,,300.2,,,38.845707,-77.161644,,,,,,,,,,,,,,MANUAL,,,,false,,,,,,,,,,1500,12,,2.7,589,,,,,false,,
2026-06-27T12:40:03.678Z,0.5.1,,0.00,14.88,,,,,false,,,,,,,,,300.1,,,,0.88,,1704,false,true,,288.0,,,38.845711,-77.161659,,,,,,,,,,,,,,MANUAL,,,,false,,,,,,,,,,1501,12,,2.7,590,,,,,false,,
2026-06-27T12:40:04.678Z,0.5.1,,0.00,15.02,,,,,false,,,,,,,,,293.4,,,,0.88,,1704,false,true,,287.0,,,38.845715,-77.161675,,,,,,,,,,,,,,MANUAL,,,,false,,,,,,,,,,1505,12,,2.7,591,,,,,false,,
2026-06-27T12:40:05.679Z,0.5.1,,0.00,15.02,,,,,false,,,,,,,,,288.4,,,,0.88,,1706,false,true,,285.4,,,38.845718,-77.161690,,,,,,,,,,,,,,MANUAL,,,,false,,,,,,,,,,1517,12,,2.8,592,,,,,false,,
2026-06-27T12:40:06.680Z,0.5.1,,0.00,15.08,,,,,false,,,,,,,,,282.1,,,,0.88,,1706,false,true,,275.4,,,38.845722,-77.161705,,,,,,,,,,,,,,MANUAL,,,,false,,,,,,,,,,1517,12,,2.8,593,,,,,false,,
