ts,v,approach_lock,audio_ok,batt_v,bilge_fwd,bilge_mid,bilge_rear,bridge_on,captured,captured_by,ch_guard,ch_gun_pan,ch_mode,ch_reverse,ch_rudder,ch_throttle,cog_trim,course,cruise_us,deck_on,depth_age_ms,depth_mode,depth_raw_us,failsafe_ack,gps_fix,gun_pan_us,heading,heading_mag,heap,lat,lon,mag_baseline_uT,mag_cal_circ_pct,mag_cal_progress,mag_cal_quality,mag_cal_radius_uT,mag_cal_state,mag_cal_ts,mag_calibrated,mag_from_nvs,mag_off_x,mag_off_y,mag_off_z,mag_uT,mission_active,mode,nav_on,pid_kd,pid_kp,port_us,pump,pump_manual,pump_phase,pump_stuck,radar_burst_ms,radar_on,radar_pause_ms,radar_speed,rc_age_ms,rc_ever_good,rudder_us,sats,session_id,speed_kts,stbd_us,uptime,wp_bearing,wp_count,wp_dist_m,wp_idx,wp_lat,wp_lon,wp_set,wp_start_lat,wp_start_lon
2026-07-03T12:27:19.124Z,0.7.5,false,false,15.12,false,false,false,false,false,none,1000,1497,1000,1500,1509,1000,-0.6,296.8,1700,false,,off,,false,true,1500,147.6,159.2,134296,38.846470,-77.162064,22.46,0,0,good,22.5,idle,116,true,true,-39.53,-1.35,-20.33,24.26,true,MANUAL,false,8.00,1.50,1500,false,false,off,false,3,false,200,25,6,true,1503,12,2098578137,0.1,1500,622,189.1,6,54.6,0,38.845985,-77.162163,true,,
2026-07-03T12:27:20.125Z,0.7.5,false,false,15.12,false,false,false,false,false,none,1000,1497,1000,1500,1509,1000,-0.6,296.8,1700,false,,off,,false,true,1500,147.1,158.7,134304,38.846470,-77.162064,22.46,0,0,good,22.5,idle,116,true,true,-39.53,-1.35,-20.33,23.49,true,MANUAL,true,8.00,1.50,1500,false,false,off,false,3,false,200,25,0,true,1503,12,2098578137,0.1,1500,623,189.1,6,54.6,0,38.845985,-77.162163,true,,
2026-07-03T12:27:21.125Z,0.7.5,false,false,15.12,false,false,false,false,false,none,1000,1497,1000,1500,1509,1000,-0.6,296.8,1700,false,,off,,false,true,1500,146.6,158.2,134284,38.846470,-77.162064,22.46,0,0,good,22.5,idle,116,true,true,-39.53,-1.35,-20.33,23.49,true,MANUAL,true,8.00,1.50,1500,false,false,off,false,3,false,200,25,3,true,1503,12,2098578137,0.1,1500,624,189.1,6,54.6,0,38.845985,-77.162163,true,,
2026-07-03T12:27:22.175Z,0.7.5,false,false,15.11,false,false,false,false,false,none,1000,1497,1000,1500,1509,1000,-0.6,296.8,1700,false,,off,,false,true,1500,146.0,157.6,134312,38.846466,-77.162064,22.46,0,0,good,22.5,idle,116,true,true,-39.53,-1.35,-20.33,23.31,true,MANUAL,true,8.00,1.50,1500,false,false,off,false,3,false,200,25,5,true,1503,12,2098578137,0.0,1500,625,189.1,6,54.1,0,38.845985,-77.162163,true,,
2026-07-03T12:27:23.159Z,0.7.5,false,false,15.12,false,false,false,false,false,none,1000,1497,1000,1500,1509,1000,-0.6,296.8,1700,false,,off,,false,true,1500,145.7,157.3,134280,38.846466,-77.162064,22.46,0,0,good,22.5,idle,116,true,true,-39.53,-1.35,-20.33,24.16,true,MANUAL,true,8.00,1.50,1500,false,false,off,false,3,false,200,25,2,true,1503,12,2098578137,0.1,1500,626,189.1,6,54.1,0,38.845985,-77.162163,true,,
2026-07-03T12:27:24.142Z,0.7.5,false,false,15.12,false,false,false,false,false,none,1000,1497,1000,1500,1509,1000,-0.6,296.8,1700,false,,off,,false,true,1500,144.8,156.4,134280,38.846466,-77.162064,22.46,0,0,good,22.5,idle,116,true,true,-39.53,-1.35,-20.33,24.03,true,MANUAL,true,8.00,1.50,1500,false,false,off,false,3,false,200,25,4,true,1503,12,2098578137,0.1,1500,627,189.1,6,54.1,0,38.845985,-77.162163,true,,
2026-07-03T12:27:25.142Z,0.7.5,false,false,15.12,false,false,false,false,false,none,1000,1497,1000,1500,1509,1000,-0.6,296.8,1700,false,,off,,false,true,1500,144.4,156.0,134276,38.846462,-77.162064,22.46,0,0,good,22.5,idle,116,true,true,-39.53,-1.35,-20.33,23.84,true,MANUAL,true,8.00,1.50,1500,false,false,off,false,3,false,200,25,4,true,1503,12,2098578137,0.1,1500,628,189.2,6,53.7,0,38.845985,-77.162163,true,,
2026-07-03T12:27:26.142Z,0.7.5,false,false,15.11,false,false,false,false,false,none,1000,1497,1000,1500,1509,1000,-0.6,296.8,1700,false,531,run,1175,false,true,1500,143.3,154.9,134280,38.846462,-77.162064,22.46,0,0,good,22.5,idle,116,true,true,-39.53,-1.35,-20.33,23.06,true,MANUAL,true,8.00,1.50,1500,false,false,off,false,3,false,200,25,2,true,1503,12,2098578137,0.1,1500,629,189.2,6,53.7,0,38.845985,-77.162163,true,,
2026-07-03T12:27:27.142Z,0.7.5,false,false,15.11,false,false,false,false,false,none,1000,1497,1000,1500,1509,1000,-0.6,296.8,1700,false,1524,run,1175,false,true,1500,142.4,154.0,134272,38.846462,-77.162064,22.46,0,0,good,22.5,idle,116,true,true,-39.53,-1.35,-20.33,24.94,true,MANUAL,true,8.00,1.50,1500,false,false,off,false,3,false,200,25,2,true,1503,12,2098578137,0.1,1500,630,189.2,6,53.7,0,38.845985,-77.162163,true,,
2026-07-03T12:27:28.126Z,0.7.5,false,false,15.12,false,false,false,false,false,none,1000,1497,1000,1500,1509,1000,-0.6,296.8,1700,false,2524,run,1175,false,true,1500,141.2,152.8,134300,38.846462,-77.162064,22.46,0,0,good,22.5,idle,116,true,true,-39.53,-1.35,-20.33,24.46,true,MANUAL,true,8.00,1.50,1500,false,false,off,false,3,false,200,25,1,true,1503,12,2098578137,0.1,1500,631,189.2,6,53.7,0,38.845985,-77.162163,true,,
2026-07-03T12:27:29.126Z,0.7.5,false,false,15.11,false,false,false,false,false,none,1000,1497,1000,1500,1509,1000,-0.6,296.8,1700,false,3521,run,1175,false,true,1500,140.8,152.4,134296,38.846462,-77.162056,22.46,0,0,good,22.5,idle,116,true,true,-39.53,-1.35,-20.33,22.91,true,MANUAL,true,8.00,1.50,1500,false,false,off,false,3,false,200,25,5,true,1503,12,2098578137,0.1,1500,632,189.9,6,53.8,0,38.845985,-77.162163,true,,
2026-07-03T12:27:30.160Z,0.7.5,false,false,15.12,false,false,false,false,false,none,1000,1497,1000,1500,1509,1000,-0.6,296.8,1700,false,4526,run,1175,false,true,1500,139.9,151.5,134296,38.846462,-77.162056,22.46,0,0,good,22.5,idle,116,true,true,-39.53,-1.35,-20.33,23.79,true,MANUAL,true,8.00,1.50,1500,false,false,off,false,3,false,200,25,1,true,1503,12,2098578137,0.1,1500,633,189.9,6,53.8,0,38.845985,-77.162163,true,,
2026-07-03T12:27:31.126Z,0.7.5,false,false,15.11,false,false,false,false,false,none,1000,1497,1000,1500,1509,1000,-0.6,296.8,1700,false,197,run,1175,false,true,1500,139.1,150.7,134296,38.846458,-77.162056,22.46,0,0,good,22.5,idle,116,true,true,-39.53,-1.35,-20.33,23.10,true,MANUAL,true,8.00,1.50,1500,false,false,off,false,3,false,200,25,0,true,1503,12,2098578137,0.1,1500,634,190.0,6,53.4,0,38.845985,-77.162163,true,,
2026-07-03T12:27:32.143Z,0.7.5,false,false,15.12,false,false,false,false,false,none,1000,1497,1000,1500,1509,1000,-0.6,296.8,1700,false,1205,run,1175,false,true,1500,138.3,149.9,134292,38.846458,-77.162056,22.46,0,0,good,22.5,idle,116,true,true,-39.53,-1.35,-20.33,24.14,true,MANUAL,true,8.00,1.50,1500,false,false,off,false,3,false,200,25,7,true,1503,12,2098578137,0.1,1500,635,190.0,6,53.4,0,38.845985,-77.162163,true,,
2026-07-03T12:27:33.127Z,0.7.5,false,false,15.11,false,false,false,false,false,none,1000,1497,1000,1500,1509,1000,-0.6,296.8,1700,false,,off,,false,true,1500,137.3,148.9,134296,38.846458,-77.162056,22.46,0,0,good,22.5,idle,116,true,true,-39.53,-1.35,-20.33,22.88,true,MANUAL,true,8.00,1.50,1500,false,false,off,false,3,false,200,25,2,true,1503,12,2098578137,0.1,1500,636,190.0,6,53.4,0,38.845985,-77.162163,true,,
2026-07-03T12:27:34.144Z,0.7.5,false,false,15.12,false,false,false,false,false,none,1000,1497,1000,1500,1509,1000,-0.6,296.8,1700,false,348,off,1176,false,true,1500,136.7,148.3,134288,38.846458,-77.162056,22.46,0,0,good,22.5,idle,116,true,true,-39.53,-1.35,-20.33,22.47,true,MANUAL,true,8.00,1.50,1500,false,false,off,false,3,false,200,25,5,true,1503,12,2098578137,0.1,1500,637,190.0,6,53.4,0,38.845985,-77.162163,true,,
2026-07-03T12:27:35.127Z,0.7.5,false,false,15.12,false,false,false,false,false,none,1000,1497,1000,1500,1509,1000,-0.6,296.8,1700,false,1323,off,1176,false,true,1500,136.0,147.6,134288,38.846458,-77.162056,22.46,0,0,good,22.5,idle,116,true,true,-39.53,-1.35,-20.33,23.86,true,MANUAL,true,8.00,1.50,1500,false,false,off,false,3,false,200,25,1,true,1503,12,2098578137,0.1,1500,638,190.0,6,53.4,0,38.845985,-77.162163,true,,
2026-07-03T12:27:36.127Z,0.7.5,false,false,15.11,false,false,false,false,false,none,1000,1497,1000,1500,1509,1000,-0.6,296.8,1700,false,223,off,1175,false,true,1500,135.3,146.9,134276,38.846458,-77.162048,22.46,0,0,good,22.5,idle,116,true,true,-39.53,-1.35,-20.33,22.86,true,MANUAL,true,8.00,1.50,1500,false,false,off,false,3,false,200,25,6,true,1503,12,2098578137,0.1,1500,639,190.7,6,53.5,0,38.845985,-77.162163,true,,
2026-07-03T12:27:37.127Z,0.7.5,false,false,15.12,false,false,false,false,false,none,1000,1497,1000,1500,1509,1001,-0.6,296.8,1700,false,1226,off,1175,false,true,1500,134.8,146.4,134280,38.846458,-77.162048,22.46,0,0,good,22.5,idle,116,true,true,-39.53,-1.35,-20.33,23.72,true,MANUAL,true,8.00,1.50,1500,false,false,off,false,3,false,200,25,0,true,1503,12,2098578137,0.0,1500,640,190.7,6,53.5,0,38.845985,-77.162163,true,,
2026-07-03T12:27:38.161Z,0.7.5,false,false,15.12,false,false,false,false,false,none,1000,1497,1000,1500,1509,1000,-0.6,296.8,1700,false,507,run,1176,false,true,1500,134.1,145.7,134296,38.846458,-77.162048,22.46,0,0,good,22.5,idle,116,true,true,-39.53,-1.35,-20.33,22.82,true,MANUAL,true,8.00,1.50,1500,false,false,off,false,3,false,200,25,6,true,1503,12,2098578137,0.1,1500,641,190.7,6,53.5,0,38.845985,-77.162163,true,,
2026-07-03T12:27:39.128Z,0.7.5,false,false,15.12,false,false,false,false,false,none,1000,1497,1000,1500,1509,1000,-0.6,296.8,1700,false,1476,run,1176,false,true,1500,133.2,144.8,134280,38.846458,-77.162048,22.46,0,0,good,22.5,idle,116,true,true,-39.53,-1.35,-20.33,23.01,true,MANUAL,true,8.00,1.50,1500,false,false,off,false,3,false,200,25,5,true,1503,12,2098578137,0.1,1500,642,190.7,6,53.5,0,38.845985,-77.162163,true,,
2026-07-03T12:27:40.145Z,0.7.5,false,false,15.11,false,false,false,false,false,none,1000,1497,1000,1500,1509,1000,-0.6,296.8,1700,false,,off,,false,true,1500,132.2,143.8,134292,38.846462,-77.162048,22.46,0,0,good,22.5,idle,116,true,true,-39.53,-1.35,-20.33,24.28,true,MANUAL,true,8.00,1.50,1500,false,false,off,false,3,false,200,25,2,true,1503,12,2098578137,0.1,1500,643,190.6,6,53.9,0,38.845985,-77.162163,true,,
2026-07-03T12:27:41.136Z,0.7.5,false,false,15.11,false,false,false,false,false,none,1000,1497,1000,1500,1509,1000,-0.6,296.8,1700,false,,off,,false,true,1500,131.6,143.2,134276,38.846462,-77.162048,22.46,0,0,good,22.5,idle,116,true,true,-39.53,-1.35,-20.33,24.74,true,MANUAL,true,8.00,1.50,1500,false,false,off,false,3,false,200,25,5,true,1503,12,2098578137,0.1,1500,644,190.6,6,53.9,0,38.845985,-77.162163,true,,
2026-07-03T12:27:42.145Z,0.7.5,false,false,15.12,false,false,false,false,false,none,1000,1497,1000,1500,1509,1000,-0.6,296.8,1700,false,,off,,false,true,1500,130.7,142.3,134292,38.846462,-77.162048,22.46,0,0,good,22.5,idle,116,true,true,-39.53,-1.35,-20.33,25.26,true,MANUAL,true,8.00,1.50,1500,false,false,off,false,3,false,200,25,0,true,1503,12,2098578137,0.0,1500,645,190.6,6,53.9,0,38.845985,-77.162163,true,,
2026-07-03T12:27:43.128Z,0.7.5,false,false,15.12,false,false,false,false,false,none,1000,1497,1000,1500,1509,1000,-0.6,296.8,1700,false,,off,,false,true,1500,129.8,141.4,134248,38.846462,-77.162048,22.46,0,0,good,22.5,idle,116,true,true,-39.53,-1.35,-20.33,23.39,true,MANUAL,true,8.00,1.50,1500,false,false,off,false,3,false,200,25,7,true,1503,12,2098578137,0.0,1500,646,190.6,6,53.9,0,38.845985,-77.162163,true,,
2026-07-03T12:27:44.128Z,0.7.5,false,false,15.11,false,false,false,false,false,none,1000,1497,1000,1500,1509,1000,-0.6,296.8,1700,false,,off,,false,true,1500,129.5,141.0,134280,38.846462,-77.162048,22.46,0,0,good,22.5,idle,116,true,true,-39.53,-1.35,-20.33,23.43,true,MANUAL,true,8.00,1.50,1500,false,false,off,false,3,false,200,25,3,true,1503,12,2098578137,0.1,1500,647,190.6,6,53.9,0,38.845985,-77.162163,true,,
2026-07-03T12:27:45.186Z,0.7.5,false,false,15.12,false,false,false,false,false,none,1000,1497,1000,1500,1509,1000,-0.6,296.8,1700,false,,off,,false,true,1500,129.8,141.4,134148,38.846458,-77.162048,22.46,0,0,good,22.5,idle,116,true,true,-39.53,-1.35,-20.33,22.73,true,MANUAL,true,8.00,1.50,1500,false,false,off,false,3,false,200,25,5,true,1503,12,2098578137,0.1,1500,648,190.7,6,53.5,0,38.845985,-77.162163,true,,
2026-07-03T12:27:46.162Z,0.7.5,false,false,15.12,false,false,false,false,false,none,1000,1497,1000,1500,1509,1000,-0.6,296.8,1700,false,,off,,false,true,1500,129.8,141.4,134296,38.846458,-77.162048,22.46,0,0,good,22.5,idle,116,true,true,-39.53,-1.35,-20.33,22.45,true,MANUAL,true,8.00,1.50,1500,false,false,off,false,3,false,200,25,2,true,1503,12,2098578137,0.1,1500,649,190.7,6,53.5,0,38.845985,-77.162163,true,,
2026-07-03T12:27:47.163Z,0.7.5,false,false,15.10,false,false,false,false,false,none,1000,1497,1000,1483,1815,1148,-0.6,296.8,1700,false,,off,,false,true,1500,130.0,141.6,134300,38.846458,-77.162048,22.46,0,0,good,22.5,idle,116,true,true,-39.53,-1.35,-20.33,23.99,true,MANUAL,true,8.00,1.50,1517,false,false,off,false,3,false,200,25,1,true,1607,12,2098578137,0.1,1515,650,190.7,6,53.5,0,38.845985,-77.162163,true,,
2026-07-03T12:27:48.163Z,0.7.5,false,false,15.12,false,false,false,false,false,none,1000,1497,1000,1500,1973,1402,-0.6,296.8,1700,false,,off,,false,true,1500,130.5,142.1,134296,38.846455,-77.162048,22.46,0,0,good,22.5,idle,116,true,true,-39.53,-1.35,-20.33,23.02,true,MANUAL,true,8.00,1.50,1609,false,false,off,false,3,false,200,25,1,true,1660,12,2098578137,0.1,1591,651,190.8,6,53.1,0,38.845985,-77.162163,true,,
2026-07-03T12:27:49.196Z,0.7.5,false,false,15.10,false,false,false,false,false,none,1000,1497,1000,1500,2000,1569,-0.6,296.8,1700,false,,off,,false,true,1500,131.1,142.7,134288,38.846455,-77.162048,22.46,0,0,good,22.5,idle,116,true,true,-39.53,-1.35,-20.33,23.84,true,MANUAL,true,8.00,1.50,1671,false,false,off,false,3,false,200,25,1,true,1670,12,2098578137,0.1,1641,652,190.8,6,53.1,0,38.845985,-77.162163,true,,
2026-07-03T12:27:50.163Z,0.7.5,false,false,15.06,false,false,false,false,false,none,1000,1497,1000,1500,2000,1590,-0.6,296.8,1700,false,,off,,false,true,1500,129.8,141.4,134292,38.846455,-77.162048,22.46,0,0,good,22.5,idle,116,true,true,-39.53,-1.35,-20.33,23.34,true,MANUAL,true,8.00,1.50,1679,false,false,off,false,3,false,200,25,5,true,1670,12,2098578137,0.2,1647,653,190.8,6,53.1,0,38.845985,-77.162163,true,,
2026-07-03T12:27:51.163Z,0.7.5,false,false,15.04,false,false,false,false,false,none,1000,1497,1000,1500,2000,1590,-0.6,296.8,1700,false,,off,,false,true,1500,131.0,142.6,134300,38.846455,-77.162041,22.46,0,0,good,22.5,idle,116,true,true,-39.53,-1.35,-20.33,24.87,true,MANUAL,true,8.00,1.50,1679,false,false,off,false,3,false,200,25,7,true,1670,12,2098578137,0.4,1647,654,191.5,6,53.2,0,38.845985,-77.162163,true,,
2026-07-03T12:27:52.163Z,0.7.5,false,false,15.03,false,false,false,false,false,none,1000,1497,1000,1494,1819,1589,-0.6,296.8,1700,false,,off,,false,true,1500,139.5,151.1,134308,38.846455,-77.162041,22.46,0,0,good,22.5,idle,116,true,true,-39.53,-1.35,-20.33,24.87,true,MANUAL,true,8.00,1.50,1673,false,false,off,false,3,false,200,25,7,true,1608,12,2098578137,0.4,1653,655,191.5,6,53.2,0,38.845985,-77.162163,true,,
2026-07-03T12:27:53.180Z,0.7.5,false,false,15.10,false,false,false,false,false,none,1000,1497,1000,1500,1510,1527,-0.6,296.8,1700,false,,off,,false,true,1500,154.2,165.8,134308,38.846451,-77.162041,22.46,0,0,good,22.5,idle,116,true,true,-39.53,-1.35,-20.33,23.70,true,MANUAL,true,8.00,1.50,1642,false,false,off,false,3,false,200,25,4,true,1503,12,2098578137,0.5,1642,656,191.5,6,52.8,0,38.845985,-77.162163,true,,
2026-07-03T12:27:54.164Z,0.7.5,false,false,15.11,false,false,false,false,false,none,1000,1497,1000,1500,1509,1000,-0.6,230.2,1700,false,,off,,false,true,1500,171.8,183.4,134304,38.846447,-77.162041,22.46,0,0,good,22.5,idle,116,true,true,-39.53,-1.35,-20.33,22.49,true,MANUAL,true,8.00,1.50,1500,false,false,off,false,3,false,200,25,4,true,1503,12,2098578137,0.7,1500,657,191.5,6,52.4,0,38.845985,-77.162163,true,,
2026-07-03T12:27:55.180Z,0.7.5,false,false,15.11,false,false,false,false,false,none,1000,1497,1000,1500,1509,1000,-0.6,230.2,1700,false,,off,,false,true,1500,182.8,194.4,134296,38.846447,-77.162041,22.46,0,0,good,22.5,idle,116,true,true,-39.53,-1.35,-20.33,23.25,true,MANUAL,true,8.00,1.50,1500,false,false,off,false,3,false,200,25,1,true,1503,12,2098578137,0.5,1500,658,191.5,6,52.4,0,38.845985,-77.162163,true,,
2026-07-03T12:27:56.164Z,0.7.5,false,false,15.11,false,false,false,false,false,none,1000,1497,1000,1500,1509,1000,-0.6,230.2,1700,false,,off,,false,true,1500,189.6,201.2,134308,38.846439,-77.162041,22.46,0,0,good,22.5,idle,116,true,true,-39.53,-1.35,-20.33,22.73,true,MANUAL,true,8.00,1.50,1500,false,false,off,false,3,false,200,25,1,true,1503,12,2098578137,0.4,1500,659,191.8,6,51.6,0,38.845985,-77.162163,true,,
2026-07-03T12:27:57.197Z,0.7.5,false,false,15.11,false,false,false,false,false,none,1000,1497,1000,1500,1509,1000,-0.6,230.2,1700,false,,off,,false,true,1500,193.7,205.3,134292,38.846439,-77.162041,22.46,0,0,good,22.5,idle,116,true,true,-39.53,-1.35,-20.33,22.94,true,MANUAL,true,8.00,1.50,1500,false,false,off,false,3,false,200,25,2,true,1503,12,2098578137,0.3,1500,660,191.8,6,51.6,0,38.845985,-77.162163,true,,
2026-07-03T12:27:58.164Z,0.7.5,false,false,14.93,false,false,false,false,false,none,1000,1497,2000,1500,1509,1000,-0.6,203.9,1700,false,,off,,false,true,1500,197.7,209.2,134296,38.846436,-77.162041,22.46,0,0,good,22.5,idle,116,true,true,-39.53,-1.35,-20.33,21.62,true,AUTO,true,8.00,1.50,1694,false,false,off,false,3,false,200,25,1,true,1481,12,2098578137,0.7,1706,661,192.0,6,51.2,0,38.845985,-77.162163,true,38.846439,-77.162041
2026-07-03T12:27:59.164Z,0.7.5,false,false,15.04,false,false,false,false,false,none,1000,1497,2000,1500,1509,1000,-0.6,203.9,1700,false,,off,,false,true,1500,200.4,211.9,134288,38.846436,-77.162041,22.46,0,0,good,22.5,idle,116,true,true,-39.53,-1.35,-20.33,23.00,true,AUTO,true,8.00,1.50,1696,false,false,off,false,3,false,200,25,0,true,1464,12,2098578137,0.7,1704,662,192.0,6,51.2,0,38.845985,-77.162163,true,38.846439,-77.162041
2026-07-03T12:28:00.164Z,0.7.5,false,false,14.91,false,false,false,false,false,none,1000,1497,2000,1500,1509,1000,-0.6,205.2,1700,false,,off,,false,true,1500,204.8,216.4,134300,38.846432,-77.162048,22.46,0,0,good,22.5,idle,116,true,true,-39.53,-1.35,-20.33,23.38,true,AUTO,true,8.00,1.50,1685,false,false,off,false,3,false,200,25,4,true,1438,12,2098578137,1.7,1715,663,191.3,6,50.6,0,38.845985,-77.162163,true,38.846439,-77.162041
2026-07-03T12:28:01.198Z,0.7.5,false,false,14.89,false,false,false,false,false,none,1000,1497,2000,1500,1509,1000,-0.6,201.8,1700,false,,off,,false,true,1500,205.2,216.9,134296,38.846413,-77.162056,22.46,0,0,good,22.5,idle,116,true,true,-39.53,-1.35,-20.33,25.12,true,AUTO,true,8.00,1.50,1701,false,false,off,false,3,false,200,25,5,true,1474,12,2098578137,2.1,1699,664,191.0,6,48.4,0,38.845985,-77.162163,true,38.846439,-77.162041
2026-07-03T12:28:02.165Z,0.7.5,false,false,14.99,false,false,false,false,false,none,1000,1497,2000,1500,1509,1000,-0.6,201.8,1700,false,,off,,false,true,1500,197.8,209.4,134296,38.846413,-77.162056,22.46,0,0,good,22.5,idle,116,true,true,-39.53,-1.35,-20.33,24.51,true,AUTO,true,8.00,1.50,1714,false,false,off,false,3,false,200,25,6,true,1544,12,2098578137,2.1,1686,665,191.0,6,48.4,0,38.845985,-77.162163,true,38.846439,-77.162041
2026-07-03T12:28:03.165Z,0.7.5,false,false,15.00,false,false,false,false,false,none,1000,1497,2000,1500,1509,1000,-0.6,194.9,1700,false,,off,,false,true,1500,186.6,198.2,134288,38.846401,-77.162056,22.46,0,0,good,22.5,idle,116,true,true,-39.53,-1.35,-20.33,21.93,true,AUTO,true,8.00,1.50,1720,false,false,off,false,3,false,200,25,4,true,1500,12,2098578137,2.3,1680,666,191.3,6,47.2,0,38.845985,-77.162163,true,38.846439,-77.162041
2026-07-03T12:28:04.182Z,0.7.5,false,false,14.93,false,false,false,false,false,none,1000,1497,2000,1500,1509,1000,-0.3,197.8,1700,false,,off,,false,true,1500,191.2,202.5,134292,38.846378,-77.162064,22.46,0,0,good,22.5,idle,116,true,true,-39.53,-1.35,-20.33,23.04,true,AUTO,true,8.00,1.50,1696,false,false,off,false,3,false,200,25,2,true,1500,12,2098578137,2.4,1704,667,191.1,6,44.5,0,38.845985,-77.162163,true,38.846439,-77.162041
2026-07-03T12:28:05.182Z,0.7.5,false,false,14.91,false,false,false,false,false,none,1000,1497,2000,1500,1509,1000,-0.1,202.1,1700,false,,off,,false,true,1500,196.9,208.0,134292,38.846371,-77.162071,22.46,0,0,good,22.5,idle,116,true,true,-39.53,-1.35,-20.33,24.00,true,AUTO,true,8.00,1.50,1695,false,false,off,false,3,false,200,25,7,true,1484,12,2098578137,2.5,1705,668,190.5,6,43.6,0,38.845985,-77.162163,true,38.846439,-77.162041
2026-07-03T12:28:06.182Z,0.7.5,false,false,14.90,false,false,false,false,false,none,1000,1497,2000,1500,1509,1000,0.0,202.1,1700,false,,off,,false,true,1500,203.2,214.2,134292,38.846371,-77.162071,22.46,0,0,good,22.5,idle,116,true,true,-39.53,-1.35,-20.33,22.22,true,AUTO,true,8.00,1.50,1678,false,false,off,false,3,false,200,25,4,true,1425,12,2098578137,2.5,1722,669,190.5,6,43.6,0,38.845985,-77.162163,true,38.846439,-77.162041
2026-07-03T12:28:07.215Z,0.7.5,false,false,15.05,false,false,false,false,false,none,1000,1497,2000,1500,1509,1000,0.0,203.1,1700,false,,off,,false,true,1500,209.3,220.3,134280,38.846348,-77.162086,22.46,0,0,good,22.5,idle,116,true,true,-39.53,-1.35,-20.33,24.44,true,AUTO,true,8.00,1.50,1696,false,false,off,false,3,false,200,25,6,true,1434,12,2098578137,2.5,1704,670,189.3,6,40.8,0,38.845985,-77.162163,true,38.846439,-77.162041
2026-07-03T12:28:08.182Z,0.7.5,false,false,14.90,false,false,false,false,false,none,1000,1497,2000,1500,1509,1000,0.0,196.8,1700,false,,off,,false,true,1500,204.9,215.9,134300,38.846336,-77.162086,22.46,0,0,good,22.5,idle,116,true,true,-39.53,-1.35,-20.33,24.73,true,AUTO,true,8.00,1.50,1712,false,false,off,false,3,false,200,25,4,true,1507,12,2098578137,2.3,1688,671,189.6,6,39.6,0,38.845985,-77.162163,true,38.846439,-77.162041
2026-07-03T12:28:09.183Z,0.7.5,false,false,14.87,false,false,false,false,false,none,1000,1497,2000,1500,1509,1000,0.0,189.4,1700,false,,off,,false,true,1500,189.3,200.2,134300,38.846325,-77.162086,22.46,0,0,good,22.5,idle,116,true,true,-39.53,-1.35,-20.33,24.74,true,AUTO,true,8.00,1.50,1730,false,false,off,false,3,false,200,25,2,true,1538,12,2098578137,2.4,1670,672,189.9,6,38.3,0,38.845985,-77.162163,true,38.846439,-77.162041
2026-07-03T12:28:10.199Z,0.7.5,false,false,14.97,false,false,false,false,false,none,1000,1497,2000,1500,1509,1000,0.3,191.5,1700,false,,off,,false,true,1500,182.1,192.8,134300,38.846313,-77.162086,22.46,0,0,good,22.5,idle,116,true,true,-39.53,-1.35,-20.33,23.07,true,AUTO,true,8.00,1.50,1690,false,false,off,false,3,false,200,25,3,true,1526,12,2098578137,2.4,1710,673,190.2,6,37.1,0,38.845985,-77.162163,true,38.846439,-77.162041
2026-07-03T12:28:11.233Z,0.7.5,false,false,14.89,false,false,false,false,false,none,1000,1497,2000,1500,1509,1000,0.7,197.4,1700,false,,off,,false,true,1500,189.6,199.9,134308,38.846302,-77.162094,22.46,0,0,good,22.5,idle,116,true,true,-39.53,-1.35,-20.33,22.13,true,AUTO,true,8.00,1.50,1671,false,false,off,false,3,false,200,25,8,true,1500,12,2098578137,2.4,1729,674,189.6,6,35.7,0,38.845985,-77.162163,true,38.846439,-77.162041
2026-07-03T12:28:12.183Z,0.7.5,false,false,15.03,false,false,false,false,false,none,1000,1497,2000,1500,1509,1000,0.7,203.0,1700,false,,off,,false,true,1500,199.5,209.9,134308,38.846291,-77.162102,22.46,0,0,good,22.5,idle,116,true,true,-39.53,-1.35,-20.33,22.32,true,AUTO,true,8.00,1.50,1685,false,false,off,false,3,false,200,25,1,true,1458,12,2098578137,2.5,1715,675,188.8,6,34.3,0,38.845985,-77.162163,true,38.846439,-77.162041
2026-07-03T12:28:13.183Z,0.7.5,false,false,14.89,false,false,false,false,false,none,1000,1497,2000,1500,1509,1000,0.6,204.9,1700,false,,off,,false,true,1500,207.8,218.2,134296,38.846283,-77.162109,22.46,0,0,good,22.5,idle,116,true,true,-39.53,-1.35,-20.33,24.39,true,AUTO,true,8.00,1.50,1683,false,false,off,false,3,false,200,25,1,true,1416,12,2098578137,2.4,1717,676,187.8,6,33.4,0,38.845985,-77.162163,true,38.846439,-77.162041
2026-07-03T12:28:15.667Z,0.7.5,false,false,14.87,false,false,false,false,false,none,1000,1497,2000,1500,1509,1000,-0.1,192.0,1700,false,,off,,false,true,1500,188.6,199.8,132580,38.846260,-77.162117,22.46,0,0,good,22.5,idle,116,true,true,-39.53,-1.35,-20.33,25.35,true,AUTO,true,8.00,1.50,1744,false,false,off,false,3,false,200,25,2,true,1543,12,2098578137,2.2,1656,679,187.3,6,30.8,0,38.845985,-77.162163,true,38.846439,-77.162041
