ts,v,approach_lock,audio_ok,batt_a,batt_v,bilge_fwd,bilge_mid,bilge_rear,bridge_on,captured,captured_by,ch_guard,ch_gun_pan,ch_mode,ch_reverse,ch_rudder,ch_throttle,cog_trim,course,cruise_us,deck_on,depth_mode,esc_us,failsafe_ack,gps_fix,gun_pan_us,heading,heading_mag,heap,lat,lon,mag_baseline_uT,mag_cal_circ_pct,mag_cal_progress,mag_cal_quality,mag_cal_radius_uT,mag_cal_state,mag_cal_ts,mag_calibrated,mag_from_nvs,mag_off_x,mag_off_y,mag_off_z,mag_uT,mode,nav_on,pid_kd,pid_kp,pump,pump_cycle,pump_manual,pump_phase,pump_phase_ms,pump_stuck,radar_burst_ms,radar_on,radar_pause_ms,radar_speed,rc_age_ms,rc_ever_good,rudder_us,sats,session_id,speed_kts,uptime,wp_bearing,wp_dist_m,wp_lat,wp_lon,wp_set,wp_start_lat,wp_start_lon
2026-06-28T21:13:14.889Z,0.6.5,,,0.00,15.10,,,,,true,,,,,,,,,289.6,,,,1662,false,true,,281.3,,,38.846687,-77.167244,,,,,,,,,,,,,,MANUAL,,,,false,,,,,,,,,,,,1523,12,,1.9,685,,13.1,,,true,,
2026-06-28T21:13:15.889Z,0.6.5,,,0.00,15.09,,,,,true,,,,,,,,,288.9,,,,1662,false,true,,284.3,,,38.846687,-77.167252,,,,,,,,,,,,,,MANUAL,,,,false,,,,,,,,,,,,1523,12,,1.9,686,,13.8,,,true,,
2026-06-28T21:13:16.889Z,0.6.5,,,0.00,15.06,,,,,true,,,,,,,,,290.0,,,,1662,false,true,,286.3,,,38.846691,-77.167267,,,,,,,,,,,,,,MANUAL,,,,false,,,,,,,,,,,,1523,12,,2.0,687,,15.1,,,true,,
2026-06-28T21:13:17.889Z,0.6.5,,,0.00,15.03,,,,,true,,,,,,,,,291.6,,,,1663,false,true,,289.1,,,38.846695,-77.167282,,,,,,,,,,,,,,MANUAL,,,,false,,,,,,,,,,,,1523,12,,2.0,688,,16.5,,,true,,
2026-06-28T21:13:18.889Z,0.6.5,,,0.00,15.08,,,,,true,,,,,,,,,294.8,,,,1660,false,true,,292.4,,,38.846699,-77.167290,,,,,,,,,,,,,,MANUAL,,,,false,,,,,,,,,,,,1489,12,,1.9,689,,17.3,,,true,,
2026-06-28T21:13:19.889Z,0.6.5,,,0.00,15.10,,,,,true,,,,,,,,,297.3,,,,1662,false,true,,296.0,,,38.846703,-77.167297,,,,,,,,,,,,,,MANUAL,,,,false,,,,,,,,,,,,1523,12,,1.9,690,,18.0,,,true,,
2026-06-28T21:13:20.889Z,0.6.5,,,0.00,15.08,,,,,true,,,,,,,,,297.7,,,,1662,false,true,,298.7,,,38.846706,-77.167313,,,,,,,,,,,,,,MANUAL,,,,false,,,,,,,,,,,,1523,12,,1.9,691,,19.4,,,true,,
2026-06-28T21:13:21.889Z,0.6.5,,,0.00,14.98,,,,,true,,,,,,,,,302.3,,,,1662,false,true,,300.6,,,38.846714,-77.167320,,,,,,,,,,,,,,MANUAL,,,,false,,,,,,,,,,,,1523,12,,1.9,692,,20.3,,,true,,
2026-06-28T21:13:22.889Z,0.6.5,,,0.00,15.04,,,,,true,,,,,,,,,302.1,,,,1663,false,true,,303.7,,,38.846718,-77.167328,,,,,,,,,,,,,,MANUAL,,,,false,,,,,,,,,,,,1523,12,,1.9,693,,21.1,,,true,,
2026-06-28T21:13:23.889Z,0.6.5,,,0.00,15.04,,,,,true,,,,,,,,,305.4,,,,1663,false,true,,305.9,,,38.846725,-77.167343,,,,,,,,,,,,,,MANUAL,,,,false,,,,,,,,,,,,1523,12,,2.0,694,,22.6,,,true,,
2026-06-28T21:13:24.889Z,0.6.5,,,0.00,15.08,,,,,true,,,,,,,,,307.9,,,,1659,false,true,,309.4,,,38.846733,-77.167351,,,,,,,,,,,,,,MANUAL,,,,false,,,,,,,,,,,,1478,12,,1.9,695,,23.6,,,true,,
2026-06-28T21:13:25.889Z,0.6.5,,,0.00,15.05,,,,,true,,,,,,,,,309.0,,,,1663,false,true,,311.8,,,38.846737,-77.167358,,,,,,,,,,,,,,MANUAL,,,,false,,,,,,,,,,,,1523,12,,1.9,696,,24.3,,,true,,
2026-06-28T21:13:26.889Z,0.6.5,,,0.00,15.07,,,,,true,,,,,,,,,311.0,,,,1662,false,true,,309.3,,,38.846744,-77.167366,,,,,,,,,,,,,,MANUAL,,,,false,,,,,,,,,,,,1521,12,,1.9,697,,25.3,,,true,,
2026-06-28T21:13:27.889Z,0.6.5,,,0.00,15.06,,,,,true,,,,,,,,,310.8,,,,1661,false,true,,311.0,,,38.846752,-77.167381,,,,,,,,,,,,,,MANUAL,,,,false,,,,,,,,,,,,1494,12,,2.0,698,,26.8,,,true,,
2026-06-28T21:13:28.889Z,0.6.5,,,0.00,15.08,,,,,true,,,,,,,,,311.9,,,,1657,false,true,,314.5,,,38.846756,-77.167389,,,,,,,,,,,,,,MANUAL,,,,false,,,,,,,,,,,,1461,12,,1.9,699,,27.6,,,true,,
2026-06-28T21:13:29.889Z,0.6.5,,,0.00,15.11,,,,,true,,,,,,,,,314.0,,,,1657,false,true,,315.7,,,38.846764,-77.167396,,,,,,,,,,,,,,MANUAL,,,,false,,,,,,,,,,,,1461,12,,1.9,700,,28.6,,,true,,
2026-06-28T21:13:30.889Z,0.6.5,,,0.00,15.06,,,,,true,,,,,,,,,312.7,,,,1662,false,true,,310.1,,,38.846771,-77.167404,,,,,,,,,,,,,,MANUAL,,,,false,,,,,,,,,,,,1523,12,,1.8,701,,29.5,,,true,,
2026-06-28T21:13:31.889Z,0.6.5,,,0.00,15.06,,,,,true,,,,,,,,,310.2,,,,1663,false,true,,307.1,,,38.846775,-77.167412,,,,,,,,,,,,,,MANUAL,,,,false,,,,,,,,,,,,1523,12,,1.9,702,,30.3,,,true,,
2026-06-28T21:13:32.891Z,0.6.5,,,0.00,15.08,,,,,true,,,,,,,,,309.2,,,,1662,false,true,,307.4,,,38.846779,-77.167419,,,,,,,,,,,,,,MANUAL,,,,false,,,,,,,,,,,,1523,12,,1.8,703,,31.1,,,true,,
2026-06-28T21:13:33.891Z,0.6.5,,,0.00,15.07,,,,,true,,,,,,,,,311.1,,,,1662,false,true,,310.9,,,38.846787,-77.167427,,,,,,,,,,,,,,MANUAL,,,,false,,,,,,,,,,,,1523,12,,1.9,704,,32.1,,,true,,
2026-06-28T21:13:34.891Z,0.6.5,,,0.00,15.10,,,,,true,,,,,,,,,311.3,,,,1663,false,true,,313.2,,,38.846794,-77.167435,,,,,,,,,,,,,,MANUAL,,,,false,,,,,,,,,,,,1523,12,,1.9,705,,33.0,,,true,,
2026-06-28T21:13:35.891Z,0.6.5,,,0.00,15.12,,,,,true,,,,,,,,,313.2,,,,1661,false,true,,316.6,,,38.846798,-77.167442,,,,,,,,,,,,,,MANUAL,,,,false,,,,,,,,,,,,1515,12,,1.9,706,,33.8,,,true,,
2026-06-28T21:13:36.891Z,0.6.5,,,0.00,15.08,,,,,true,,,,,,,,,316.2,,,,1660,false,true,,319.2,,,38.846806,-77.167450,,,,,,,,,,,,,,MANUAL,,,,false,,,,,,,,,,,,1509,12,,1.9,707,,34.8,,,true,,
2026-06-28T21:13:37.891Z,0.6.5,,,0.00,15.08,,,,,true,,,,,,,,,317.8,,,,1658,false,true,,322.7,,,38.846813,-77.167458,,,,,,,,,,,,,,MANUAL,,,,false,,,,,,,,,,,,1462,12,,1.8,708,,35.8,,,true,,
2026-06-28T21:13:38.891Z,0.6.5,,,0.00,15.06,,,,,true,,,,,,,,,320.9,,,,1655,false,true,,327.2,,,38.846821,-77.167465,,,,,,,,,,,,,,MANUAL,,,,false,,,,,,,,,,,,1441,12,,1.8,709,,36.8,,,true,,
2026-06-28T21:13:39.891Z,0.6.5,,,0.00,15.13,,,,,true,,,,,,,,,322.8,,,,1655,false,true,,323.8,,,38.846829,-77.167473,,,,,,,,,,,,,,MANUAL,,,,false,,,,,,,,,,,,1440,12,,1.8,710,,37.8,,,true,,
2026-06-28T21:13:40.891Z,0.6.5,,,0.00,15.10,,,,,true,,,,,,,,,319.2,,,,1662,false,true,,313.0,,,38.846836,-77.167480,,,,,,,,,,,,,,MANUAL,,,,false,,,,,,,,,,,,1523,12,,1.8,711,,38.8,,,true,,
2026-06-28T21:13:41.891Z,0.6.5,,,0.00,15.07,,,,,true,,,,,,,,,314.8,,,,1660,false,true,,302.7,,,38.846840,-77.167488,,,,,,,,,,,,,,MANUAL,,,,false,,,,,,,,,,,,1499,12,,1.7,712,,39.6,,,true,,
2026-06-28T21:13:42.892Z,0.6.5,,,0.00,15.08,,,,,true,,,,,,,,,310.5,,,,1660,false,true,,300.4,,,38.846848,-77.167496,,,,,,,,,,,,,,MANUAL,,,,false,,,,,,,,,,,,1493,12,,1.7,713,,40.6,,,true,,
2026-06-28T21:13:43.893Z,0.6.5,,,0.00,15.08,,,,,true,,,,,,,,,307.4,,,,1658,false,true,,301.9,,,38.846851,-77.167503,,,,,,,,,,,,,,MANUAL,,,,false,,,,,,,,,,,,1469,12,,1.7,714,,41.4,,,true,,
2026-06-28T21:13:44.894Z,0.6.5,,,0.00,15.09,,,,,true,,,,,,,,,305.8,,,,1663,false,true,,300.8,,,38.846855,-77.167519,,,,,,,,,,,,,,MANUAL,,,,false,,,,,,,,,,,,1467,12,,1.9,715,,42.7,,,true,,
2026-06-28T21:13:45.894Z,0.6.5,,,0.00,15.01,,,,,true,,,,,,,,,302.8,,,,1667,false,true,,296.9,,,38.846859,-77.167526,,,,,,,,,,,,,,MANUAL,,,,false,,,,,,,,,,,,1468,12,,1.9,716,,43.5,,,true,,
2026-06-28T21:13:46.896Z,0.6.5,,,0.00,15.02,,,,,true,,,,,,,,,299.2,,,,1670,false,true,,291.8,,,38.846863,-77.167534,,,,,,,,,,,,,,MANUAL,,,,false,,,,,,,,,,,,1467,12,,1.9,717,,44.3,,,true,,
2026-06-28T21:13:47.897Z,0.6.5,,,0.00,15.03,,,,,true,,,,,,,,,295.8,,,,1675,false,true,,285.5,,,38.846867,-77.167549,,,,,,,,,,,,,,MANUAL,,,,false,,,,,,,,,,,,1523,12,,2.0,718,,45.6,,,true,,
2026-06-28T21:13:48.898Z,0.6.5,,,0.00,15.04,,,,,true,,,,,,,,,287.6,,,,1683,false,true,,277.1,,,38.846870,-77.167557,,,,,,,,,,,,,,MANUAL,,,,false,,,,,,,,,,,,1523,12,,2.0,719,,46.4,,,true,,
2026-06-28T21:13:49.899Z,0.6.5,,,0.00,15.09,,,,,true,,,,,,,,,282.8,,,,1683,false,true,,276.0,,,38.846874,-77.167572,,,,,,,,,,,,,,MANUAL,,,,false,,,,,,,,,,,,1522,12,,2.2,720,,47.8,,,true,,
2026-06-28T21:13:50.899Z,0.6.5,,,0.00,15.04,,,,,true,,,,,,,,,282.0,,,,1681,false,true,,278.3,,,38.846874,-77.167580,,,,,,,,,,,,,,MANUAL,,,,false,,,,,,,,,,,,1507,12,,2.2,721,,48.4,,,true,,
2026-06-28T21:13:51.902Z,0.6.5,,,0.00,14.96,,,,,true,,,,,,,,,283.2,,,,1679,false,true,,282.0,,,38.846878,-77.167595,,,,,,,,,,,,,,MANUAL,,,,false,,,,,,,,,,,,1476,12,,2.3,722,,49.7,,,true,,
2026-06-28T21:13:52.902Z,0.6.5,,,0.00,15.00,,,,,true,,,,,,,,,285.3,,,,1679,false,true,,282.9,,,38.846878,-77.167610,,,,,,,,,,,,,,MANUAL,,,,false,,,,,,,,,,,,1486,12,,2.3,723,,50.9,,,true,,
2026-06-28T21:13:53.903Z,0.6.5,,,0.00,15.00,,,,,true,,,,,,,,,283.7,,,,1679,false,true,,280.8,,,38.846882,-77.167618,,,,,,,,,,,,,,MANUAL,,,,false,,,,,,,,,,,,1487,12,,2.2,724,,51.6,,,true,,
2026-06-28T21:13:54.904Z,0.6.5,,,0.00,14.98,,,,,true,,,,,,,,,281.5,,,,1680,false,true,,278.8,,,38.846882,-77.167633,,,,,,,,,,,,,,MANUAL,,,,false,,,,,,,,,,,,1487,12,,2.3,725,,52.8,,,true,,
2026-06-28T21:13:55.905Z,0.6.5,,,0.00,15.00,,,,,true,,,,,,,,,278.4,,,,1680,false,true,,275.4,,,38.846886,-77.167648,,,,,,,,,,,,,,MANUAL,,,,false,,,,,,,,,,,,1490,12,,2.3,726,,54.2,,,true,,
2026-06-28T21:13:56.906Z,0.6.5,,,0.00,15.00,,,,,true,,,,,,,,,275.4,,,,1680,false,true,,271.1,,,38.846886,-77.167664,,,,,,,,,,,,,,MANUAL,,,,false,,,,,,,,,,,,1490,12,,2.4,727,,55.3,,,true,,
2026-06-28T21:13:57.906Z,0.6.5,,,0.00,15.01,,,,,true,,,,,,,,,270.3,,,,1682,false,true,,265.6,,,38.846886,-77.167671,,,,,,,,,,,,,,MANUAL,,,,false,,,,,,,,,,,,1523,12,,2.2,728,,55.9,,,true,,
2026-06-28T21:13:58.906Z,0.6.5,,,0.00,15.06,,,,,true,,,,,,,,,266.9,,,,1683,false,true,,263.3,,,38.846882,-77.167687,,,,,,,,,,,,,,MANUAL,,,,false,,,,,,,,,,,,1523,12,,2.3,729,,56.9,,,true,,
2026-06-28T21:13:59.906Z,0.6.5,,,0.00,15.07,,,,,true,,,,,,,,,265.9,,,,1682,false,true,,265.3,,,38.846882,-77.167702,,,,,,,,,,,,,,MANUAL,,,,false,,,,,,,,,,,,1523,12,,2.3,730,,58.1,,,true,,
2026-06-28T21:14:00.906Z,0.6.5,,,0.00,15.00,,,,,true,,,,,,,,,268.7,,,,1682,false,true,,267.9,,,38.846882,-77.167709,,,,,,,,,,,,,,MANUAL,,,,false,,,,,,,,,,,,1523,12,,2.3,731,,58.7,,,true,,
2026-06-28T21:14:01.906Z,0.6.5,,,0.00,15.01,,,,,true,,,,,,,,,271.5,,,,1680,false,true,,270.6,,,38.846882,-77.167725,,,,,,,,,,,,,,MANUAL,,,,false,,,,,,,,,,,,1497,12,,2.4,732,,59.9,,,true,,
2026-06-28T21:14:02.906Z,0.6.5,,,0.00,15.02,,,,,true,,,,,,,,,272.9,,,,1678,false,true,,275.0,,,38.846882,-77.167740,,,,,,,,,,,,,,MANUAL,,,,false,,,,,,,,,,,,1479,12,,2.4,733,,61.1,,,true,,
2026-06-28T21:14:03.906Z,0.6.5,,,0.00,15.07,,,,,true,,,,,,,,,277.2,,,,1676,false,true,,278.9,,,38.846886,-77.167755,,,,,,,,,,,,,,MANUAL,,,,false,,,,,,,,,,,,1459,12,,2.3,734,,62.4,,,true,,
2026-06-28T21:14:04.906Z,0.6.5,,,0.00,15.09,,,,,true,,,,,,,,,278.0,,,,1676,false,true,,276.6,,,38.846886,-77.167770,,,,,,,,,,,,,,MANUAL,,,,false,,,,,,,,,,,,1460,12,,2.3,735,,63.6,,,true,,
2026-06-28T21:14:05.907Z,0.6.5,,,0.00,15.03,,,,,true,,,,,,,,,274.8,,,,1677,false,true,,271.3,,,38.846886,-77.167778,,,,,,,,,,,,,,MANUAL,,,,false,,,,,,,,,,,,1460,12,,2.2,736,,64.2,,,true,,
2026-06-28T21:14:06.908Z,0.6.5,,,0.00,15.02,,,,,true,,,,,,,,,267.6,,,,1676,false,true,,263.3,,,38.846886,-77.167793,,,,,,,,,,,,,,MANUAL,,,,false,,,,,,,,,,,,1461,12,,2.1,737,,65.5,,,true,,
2026-06-28T21:14:07.908Z,0.6.5,,,0.00,14.95,,,,,true,,,,,,,,,260.6,,,,1677,false,true,,256.1,,,38.846882,-77.167809,,,,,,,,,,,,,,MANUAL,,,,false,,,,,,,,,,,,1461,12,,2.0,738,,66.5,,,true,,
2026-06-28T21:14:08.913Z,0.6.5,true,false,0.00,15.02,false,false,false,false,true,distance,1000,1502,1000,1500,1380,1642,4.8,245.4,1660,false,off,1676,false,true,1500,241.5,247.7,147424,38.846870,-77.167831,22.46,0,0,good,22.5,idle,116,true,true,-39.53,-1.35,-20.33,23.69,MANUAL,false,8.00,1.50,false,,false,off,,false,3,false,200,25,5,true,1459,12,3126961515,2.1,739,111.0,67.9,38.846653,-77.167099,true,38.846817,-77.167702
2026-06-28T21:14:09.912Z,0.6.5,,,0.00,15.02,,,,,true,,,,,,,,,245.4,,,,1676,false,true,,240.7,,,38.846870,-77.167831,,,,,,,,,,,,,,MANUAL,,,,false,,,,,,,,,,,,1459,12,,2.1,740,,67.9,,,true,,
2026-06-28T21:14:09.912Z,0.6.5,true,false,0.00,15.06,false,false,false,false,true,distance,1000,1502,1000,1500,1377,1643,5.0,236.9,1660,false,off,1677,false,true,1500,235.1,241.0,146436,38.846863,-77.167839,22.46,0,0,good,22.5,idle,116,true,true,-39.53,-1.35,-20.33,22.83,MANUAL,false,8.00,1.50,false,,false,off,,false,3,false,200,25,8,true,1458,12,3126961515,2.0,740,110.0,68.2,38.846653,-77.167099,true,38.846817,-77.167702
2026-06-28T21:14:10.913Z,0.6.5,true,false,0.00,15.09,false,false,false,false,true,distance,1000,1502,1000,1500,1377,1642,5.1,227.3,1660,false,off,1676,false,true,1500,228.1,234.0,146192,38.846855,-77.167847,22.46,0,0,good,22.5,idle,116,true,true,-39.53,-1.35,-20.33,24.37,MANUAL,false,8.00,1.50,false,,false,off,,false,3,false,200,25,1,true,1458,12,3126961515,2.1,741,109.2,68.5,38.846653,-77.167099,true,38.846817,-77.167702
2026-06-28T21:14:11.930Z,0.6.5,true,false,-0.00,15.04,false,false,false,false,true,distance,1000,1502,1000,1500,1376,1642,5.1,219.8,1660,false,off,1676,false,true,1500,221.3,227.1,145932,38.846848,-77.167854,22.46,0,0,good,22.5,idle,116,true,true,-39.53,-1.35,-20.33,22.12,MANUAL,false,8.00,1.50,false,,false,off,,false,3,false,200,25,5,true,1457,12,3126961515,2.0,742,108.8,68.9,38.846653,-77.167099,true,38.846817,-77.167702
2026-06-28T21:14:12.913Z,0.6.5,true,false,0.00,15.02,false,false,false,false,true,distance,1000,1502,1000,1500,1367,1642,5.1,209.1,1660,false,off,1676,false,true,1500,213.9,219.8,145664,38.846836,-77.167854,22.46,0,0,good,22.5,idle,116,true,true,-39.53,-1.35,-20.33,23.62,MANUAL,false,8.00,1.50,false,,false,off,,false,3,false,200,25,4,true,1454,12,3126961515,2.1,743,107.6,68.5,38.846653,-77.167099,true,38.846817,-77.167702
2026-06-28T21:14:13.947Z,0.6.5,true,false,-0.00,15.01,false,false,false,false,true,distance,1000,1502,1000,1500,1365,1642,5.1,202.6,1660,false,off,1676,false,true,1500,207.0,212.9,145404,38.846828,-77.167862,22.46,0,0,good,22.5,idle,116,true,true,-39.53,-1.35,-20.33,22.32,MANUAL,false,8.00,1.50,false,,false,off,,false,3,false,200,25,7,true,1454,12,3126961515,1.9,744,106.6,68.9,38.846653,-77.167099,true,38.846817,-77.167702
2026-06-28T21:14:14.963Z,0.6.5,true,false,0.00,15.01,false,false,false,false,true,distance,1000,1502,1000,1500,1345,1642,4.9,193.8,1660,false,off,1675,false,true,1500,198.9,205.0,145144,38.846821,-77.167862,22.46,0,0,good,22.5,idle,116,true,true,-39.53,-1.35,-20.33,25.85,MANUAL,false,8.00,1.50,false,,false,off,,false,3,false,200,25,0,true,1447,12,3126961515,1.8,745,106.2,68.7,38.846653,-77.167099,true,38.846817,-77.167702
2026-06-28T21:14:15.914Z,0.6.5,true,false,0.00,14.91,false,false,false,false,true,distance,1000,1502,1000,1500,1323,1642,4.7,185.2,1660,false,off,1674,false,true,1500,190.1,196.5,144884,38.846809,-77.167862,22.46,0,0,good,22.5,idle,116,true,true,-39.53,-1.35,-20.33,23.25,MANUAL,false,8.00,1.50,false,,false,off,,false,3,false,200,25,6,true,1439,12,3126961515,1.7,746,105.1,68.3,38.846653,-77.167099,true,38.846817,-77.167702
2026-06-28T21:14:16.981Z,0.6.5,true,false,0.00,14.94,false,false,false,false,true,distance,1000,1502,1000,1500,1142,1642,4.4,173.9,1660,false,off,1667,false,true,1500,184.0,190.6,144624,38.846802,-77.167862,22.46,0,0,good,22.5,idle,116,true,true,-39.53,-1.35,-20.33,22.74,MANUAL,false,8.00,1.50,false,,false,off,,false,3,false,200,25,3,true,1378,12,3126961515,2.0,747,104.7,68.1,38.846653,-77.167099,true,38.846817,-77.167702
2026-06-28T21:14:18.948Z,0.6.5,true,false,0.00,15.05,false,false,false,false,true,distance,1000,1502,1000,1500,1061,1643,3.9,147.9,1660,false,off,1665,false,true,1500,153.8,160.9,142404,38.846786,-77.167847,22.46,0,0,good,22.5,idle,116,true,true,-39.53,-1.35,-20.33,19.01,MANUAL,false,8.00,1.50,false,,false,off,,false,3,false,200,25,3,true,1350,12,3126961515,1.6,749,103.2,66.4,38.846653,-77.167099,true,38.846817,-77.167702
2026-06-28T21:14:19.798Z,0.6.5,true,false,0.00,14.97,false,false,false,false,true,distance,1000,1502,1000,1500,1088,1642,3.9,165.1,1660,false,off,1665,false,true,1500,174.8,181.9,144380,38.846794,-77.167854,22.46,0,0,good,22.5,idle,116,true,true,-39.53,-1.35,-20.33,20.41,MANUAL,false,8.00,1.50,false,,false,off,,false,3,false,200,25,6,true,1359,12,3126961515,1.8,748,103.5,67.3,38.846653,-77.167099,true,38.846817,-77.167702
2026-06-28T21:14:19.964Z,0.6.5,true,false,0.00,14.95,false,false,false,false,true,distance,1000,1502,1000,1500,1054,1642,3.9,135.7,1660,false,off,1664,false,true,1500,125.4,132.5,143848,38.846786,-77.167839,22.46,0,0,good,22.5,idle,116,true,true,-39.53,-1.35,-20.33,17.35,MANUAL,false,8.00,1.50,false,,false,off,,false,3,false,200,25,3,true,1348,12,3126961515,1.4,750,103.3,65.8,38.846653,-77.167099,true,38.846817,-77.167702
2026-06-28T21:14:20.914Z,0.6.5,true,false,0.00,14.97,false,false,false,false,true,distance,1000,1502,1000,1500,1054,1643,3.9,99.0,1660,false,off,1665,false,true,1500,96.7,103.8,143704,38.846786,-77.167831,22.46,0,0,good,22.5,idle,116,true,true,-39.53,-1.35,-20.33,18.95,MANUAL,false,8.00,1.50,false,,false,off,,false,3,false,200,25,7,true,1348,12,3126961515,1.4,751,103.5,65.1,38.846653,-77.167099,true,38.846817,-77.167702
2026-06-28T21:14:21.931Z,0.6.5,true,false,0.00,14.99,false,false,false,false,true,distance,1000,1502,1000,1500,1568,1642,3.9,70.9,1660,false,off,1682,false,true,1500,64.3,71.3,143848,38.846790,-77.167824,22.46,0,0,good,22.5,idle,116,true,true,-39.53,-1.35,-20.33,17.83,MANUAL,false,8.00,1.50,false,,false,off,,false,3,false,200,25,1,true,1523,12,3126961515,1.3,752,103.9,64.6,38.846653,-77.167099,true,38.846817,-77.167702
2026-06-28T21:14:22.915Z,0.6.5,true,false,0.00,14.95,false,false,false,false,true,distance,1000,1502,1000,1500,1568,1642,3.9,45.6,1660,false,off,1682,false,true,1500,32.1,39.1,143840,38.846798,-77.167824,22.46,0,0,good,22.5,idle,116,true,true,-39.53,-1.35,-20.33,19.92,MANUAL,false,8.00,1.50,false,,false,off,,false,3,false,200,25,5,true,1523,12,3126961515,1.3,753,104.4,64.8,38.846653,-77.167099,true,38.846817,-77.167702
2026-06-28T21:14:23.915Z,0.6.5,true,false,0.00,15.03,false,false,false,false,true,distance,1000,1502,1000,1500,1568,1642,3.9,21.2,1660,false,off,1682,false,true,1500,22.4,29.4,143852,38.846806,-77.167816,22.46,0,0,good,22.5,idle,116,true,true,-39.53,-1.35,-20.33,18.89,MANUAL,false,8.00,1.50,false,,false,off,,false,3,false,200,25,4,true,1523,12,3126961515,1.8,754,105.7,64.4,38.846653,-77.167099,true,38.846817,-77.167702
2026-06-28T21:14:24.915Z,0.6.5,true,false,0.00,14.90,false,false,false,false,true,distance,1000,1502,1000,1499,1587,1642,3.9,14.9,1660,false,off,1683,false,true,1500,22.7,29.8,143856,38.846813,-77.167816,22.46,0,0,good,22.5,idle,116,true,true,-39.53,-1.35,-20.33,18.95,MANUAL,false,8.00,1.50,false,,false,off,,false,3,false,200,25,0,true,1529,12,3126961515,2.1,755,106.2,64.6,38.846653,-77.167099,true,38.846817,-77.167702
2026-06-28T21:14:25.999Z,0.6.5,true,false,0.00,14.98,false,false,false,false,true,distance,1000,1502,1000,1500,1744,1642,3.5,12.9,1660,false,off,1688,false,true,1500,19.7,27.1,143848,38.846825,-77.167816,22.46,0,0,good,22.5,idle,116,true,true,-39.53,-1.35,-20.33,20.86,MANUAL,false,8.00,1.50,false,,false,off,,false,3,false,200,25,2,true,1582,12,3126961515,2.3,756,107.2,65.0,38.846653,-77.167099,true,38.846817,-77.167702
2026-06-28T21:14:26.965Z,0.6.5,true,false,0.00,14.97,false,false,false,false,true,distance,1000,1502,1000,1500,1721,1699,3.2,14.0,1660,false,off,1707,false,true,1500,27.2,35.0,143856,38.846836,-77.167816,22.46,0,0,good,22.5,idle,116,true,true,-39.53,-1.35,-20.33,22.67,MANUAL,false,8.00,1.50,false,,false,off,,false,3,false,200,25,2,true,1575,12,3126961515,2.2,757,108.4,65.4,38.846653,-77.167099,true,38.846817,-77.167702
2026-06-28T21:14:27.916Z,0.6.5,true,false,-0.00,14.82,false,false,false,false,true,distance,1000,1502,1000,1500,1714,1711,2.5,22.4,1660,false,off,1711,false,true,1500,39.4,47.9,143844,38.846844,-77.167809,22.46,0,0,good,22.5,idle,116,true,true,-39.53,-1.35,-20.33,23.86,MANUAL,false,8.00,1.50,false,,false,off,,false,3,false,200,25,1,true,1572,12,3126961515,1.9,758,109.1,65.0,38.846653,-77.167099,true,38.846817,-77.167702
2026-06-28T21:14:28.949Z,0.6.5,true,false,0.00,14.95,false,false,false,false,true,distance,1000,1502,1000,1500,1715,1720,2.5,33.9,1660,false,off,1715,false,true,1500,55.5,63.9,143848,38.846851,-77.167801,22.46,0,0,good,22.5,idle,116,true,true,-39.53,-1.35,-20.33,25.24,MANUAL,false,8.00,1.50,false,,false,off,,false,3,false,200,25,3,true,1573,12,3126961515,2.4,759,110.2,64.7,38.846653,-77.167099,true,38.846817,-77.167702
2026-06-28T21:14:29.949Z,0.6.5,true,false,0.00,14.83,false,false,false,false,true,distance,1000,1502,1000,1500,1710,1730,2.5,48.7,1660,false,off,1718,false,true,1500,73.0,81.4,143836,38.846859,-77.167786,22.46,0,0,good,22.5,idle,116,true,true,-39.53,-1.35,-20.33,25.47,MANUAL,false,8.00,1.50,false,,false,off,,false,3,false,200,25,2,true,1571,12,3126961515,2.2,760,111.3,63.7,38.846653,-77.167099,true,38.846817,-77.167702
2026-06-28T21:14:30.916Z,0.6.5,true,false,-0.00,14.72,false,false,false,false,true,distance,1000,1502,1000,1500,1568,1730,2.5,69.8,1660,false,off,1712,false,true,1500,89.8,98.3,143856,38.846859,-77.167770,22.46,0,0,good,22.5,idle,116,true,true,-39.53,-1.35,-20.33,27.27,MANUAL,false,8.00,1.50,false,,false,off,,false,3,false,200,25,6,true,1523,12,3126961515,2.3,761,111.7,62.5,38.846653,-77.167099,true,38.846817,-77.167702
2026-06-28T21:14:31.983Z,0.6.5,true,false,0.00,14.87,false,false,false,false,true,distance,1000,1502,1000,1500,1568,1768,2.5,91.8,1660,false,off,1725,false,true,1500,108.2,116.6,143836,38.846855,-77.167755,22.46,0,0,good,22.5,idle,116,true,true,-39.53,-1.35,-20.33,24.94,MANUAL,false,8.00,1.50,false,,false,off,,false,3,false,200,25,5,true,1523,12,3126961515,2.5,762,111.7,61.1,38.846653,-77.167099,true,38.846817,-77.167702
2026-06-28T21:14:33.606Z,0.6.5,,,0.00,14.90,,,,,true,,,,,,,,,109.4,,,,1730,false,true,,118.9,,,38.846848,-77.167748,,,,,,,,,,,,,,MANUAL,,,,false,,,,,,,,,,,,1523,12,,2.7,764,,60.2,,,true,,
