ts,v,approach_lock,audio_ok,batt_v,bilge_fwd,bilge_mid,bilge_rear,bridge_on,captured,captured_by,ch_guard,ch_gun_pan,ch_mode,ch_reverse,ch_rudder,ch_throttle,cog_trim,course,cruise_us,deck_on,depth_mode,diff_gain,failsafe_ack,gps_fix,gun_pan_us,heading,heading_mag,heap,lat,lon,mag_baseline_uT,mag_cal_circ_pct,mag_cal_progress,mag_cal_quality,mag_cal_radius_uT,mag_cal_state,mag_cal_ts,mag_calibrated,mag_from_nvs,mag_off_x,mag_off_y,mag_off_z,mag_uT,mission_active,mode,nav_on,pid_kd,pid_kp,port_us,pump,pump_manual,pump_phase,pump_stuck,radar_burst_ms,radar_on,radar_pause_ms,radar_speed,rc_age_ms,rc_ever_good,rudder_us,sats,session_id,speed_kts,stbd_us,uptime,wp_bearing,wp_count,wp_dist_m,wp_idx,wp_lat,wp_lon,wp_set,wp_start_lat,wp_start_lon
2026-07-04T10:51:45.558Z,0.8.0,false,false,15.05,false,false,false,false,false,none,1000,1680,1000,1500,1508,1000,-2.0,52.6,1660,false,off,1.00,false,true,1320,18.2,31.2,132632,38.847130,-77.149132,22.46,0,0,good,22.5,idle,116,true,true,-39.53,-1.35,-20.33,19.83,false,MANUAL,false,2.00,1.50,1500,false,false,off,false,3,false,200,25,4,true,1502,12,2989740152,0.3,1500,639,,0,,0,,,false,,
2026-07-04T10:51:46.675Z,0.8.0,false,false,15.05,false,false,false,false,false,none,1000,1680,1000,1500,1508,1000,-2.0,52.6,1660,false,off,1.00,false,true,1320,17.6,30.6,132632,38.847130,-77.149132,22.46,0,0,good,22.5,idle,116,true,true,-39.53,-1.35,-20.33,19.61,false,MANUAL,false,2.00,1.50,1500,false,false,off,false,3,false,200,25,1,true,1502,12,2989740152,0.2,1500,640,,0,,0,,,false,,
2026-07-04T10:51:47.858Z,0.8.0,false,false,15.05,false,false,false,false,false,none,1000,1679,1000,1500,1508,1000,-2.0,52.6,1660,false,off,1.00,false,true,1321,17.9,30.9,132632,38.847130,-77.149132,22.46,0,0,good,22.5,idle,116,true,true,-39.53,-1.35,-20.33,18.07,false,MANUAL,false,2.00,1.50,1500,false,false,off,false,3,false,200,25,0,true,1502,12,2989740152,0.1,1500,641,,0,,0,,,false,,
2026-07-04T10:51:48.942Z,0.8.0,false,false,15.04,false,false,false,false,false,none,1000,1680,1000,1500,1508,1000,-2.0,52.6,1660,false,off,1.00,false,true,1320,17.1,30.1,132628,38.847130,-77.149132,22.46,0,0,good,22.5,idle,116,true,true,-39.53,-1.35,-20.33,19.45,false,MANUAL,false,2.00,1.50,1500,false,false,off,false,3,false,200,25,6,true,1502,12,2989740152,0.2,1500,642,,0,,0,,,false,,
2026-07-04T10:51:50.059Z,0.8.0,false,false,15.05,false,false,false,false,false,none,1000,1680,1000,1500,1508,1000,-2.0,52.6,1660,false,off,1.00,false,true,1320,17.1,30.1,132628,38.847130,-77.149132,22.46,0,0,good,22.5,idle,116,true,true,-39.53,-1.35,-20.33,20.09,false,MANUAL,false,2.00,1.50,1500,false,false,off,false,3,false,200,25,6,true,1502,12,2989740152,0.1,1500,643,,0,,0,,,false,,
2026-07-04T10:51:51.126Z,0.8.0,false,false,15.04,false,false,false,false,false,none,1000,1679,1000,1500,1508,1000,-2.0,52.6,1660,false,off,1.00,false,true,1321,17.5,30.6,132628,38.847130,-77.149132,22.46,0,0,good,22.5,idle,116,true,true,-39.53,-1.35,-20.33,19.12,false,MANUAL,false,2.00,1.50,1500,false,false,off,false,3,false,200,25,3,true,1502,12,2989740152,0.2,1500,645,,0,,0,,,false,,
2026-07-04T10:51:52.192Z,0.8.0,false,false,15.05,false,false,false,false,false,none,1000,1680,1000,1500,1508,1000,-2.0,52.6,1660,false,off,1.00,false,true,1320,18.1,31.1,132628,38.847130,-77.149132,22.46,0,0,good,22.5,idle,116,true,true,-39.53,-1.35,-20.33,19.83,false,MANUAL,false,2.00,1.50,1500,false,false,off,false,3,false,200,25,5,true,1502,12,2989740152,0.2,1500,646,,0,,0,,,false,,
2026-07-04T10:51:53.277Z,0.8.0,false,false,15.05,false,false,false,false,false,none,1000,1680,1000,1500,1508,1000,-2.0,52.6,1660,false,off,1.00,false,true,1320,18.6,31.6,132632,38.847130,-77.149132,22.46,0,0,good,22.5,idle,116,true,true,-39.53,-1.35,-20.33,21.10,false,MANUAL,false,2.00,1.50,1500,false,false,off,false,3,false,200,25,3,true,1502,12,2989740152,0.2,1500,647,,0,,0,,,false,,
2026-07-04T10:51:54.359Z,0.8.0,false,false,15.05,false,false,false,false,false,none,1000,1680,1000,1500,1508,1000,-2.0,52.6,1660,false,off,1.00,false,true,1320,19.1,32.1,132620,38.847134,-77.149132,22.46,0,0,good,22.5,idle,116,true,true,-39.53,-1.35,-20.33,19.63,false,MANUAL,false,2.00,1.50,1500,false,false,off,false,3,false,200,25,1,true,1502,12,2989740152,0.2,1500,648,,0,,0,,,false,,
2026-07-04T10:51:55.426Z,0.8.0,false,false,15.05,false,false,false,false,false,none,1000,1680,1000,1500,1508,1000,-2.0,52.6,1660,false,off,1.00,false,true,1320,20.1,33.1,132612,38.847134,-77.149132,22.46,0,0,good,22.5,idle,116,true,true,-39.53,-1.35,-20.33,21.10,false,MANUAL,false,2.00,1.50,1500,false,false,off,false,3,false,200,25,4,true,1502,12,2989740152,0.2,1500,649,,0,,0,,,false,,
2026-07-04T10:51:56.510Z,0.8.0,false,false,15.05,false,false,false,false,false,none,1000,1680,1000,1500,1508,1000,-2.0,52.6,1660,false,off,1.00,false,true,1320,20.9,33.9,132620,38.847134,-77.149132,22.46,0,0,good,22.5,idle,116,true,true,-39.53,-1.35,-20.33,19.61,false,MANUAL,false,2.00,1.50,1500,false,false,off,false,3,false,200,25,5,true,1502,12,2989740152,0.2,1500,650,,0,,0,,,false,,
2026-07-04T10:51:57.593Z,0.8.0,false,false,15.05,false,false,false,false,false,none,1000,1680,1000,1500,1508,1000,-2.0,52.6,1660,false,off,1.00,false,true,1320,21.8,34.8,132608,38.847134,-77.149132,22.46,0,0,good,22.5,idle,116,true,true,-39.53,-1.35,-20.33,20.61,false,MANUAL,false,2.00,1.50,1500,false,false,off,false,3,false,200,25,6,true,1502,12,2989740152,0.2,1500,651,,0,,0,,,false,,
2026-07-04T10:51:58.660Z,0.8.0,false,false,15.05,false,false,false,false,false,none,1000,1680,1000,1500,1508,1000,-2.0,52.6,1660,false,off,1.00,false,true,1320,22.6,35.6,132616,38.847134,-77.149132,22.46,0,0,good,22.5,idle,116,true,true,-39.53,-1.35,-20.33,19.18,false,MANUAL,false,2.00,1.50,1500,false,false,off,false,3,false,200,25,7,true,1502,12,2989740152,0.1,1500,652,,0,,0,,,false,,
