ts,v,audio_ok,batt_a,batt_v,bilge_fwd,bilge_mid,bilge_rear,bridge_on,captured,captured_by,ch_guard,ch_gun_pan,ch_mode,ch_reverse,ch_rudder,ch_throttle,cog_trim,course,cruise_us,deck_on,depth_mode,esc_us,failsafe_ack,gps_fix,gun_pan_us,heading,heading_mag,heap,lat,lon,mag_baseline_uT,mag_cal_circ_pct,mag_cal_progress,mag_cal_quality,mag_cal_radius_uT,mag_cal_state,mag_cal_ts,mag_calibrated,mag_from_nvs,mag_off_x,mag_off_y,mag_off_z,mag_uT,mode,nav_on,pid_kd,pid_kp,pump,pump_manual,pump_phase,pump_stuck,radar_burst_ms,radar_on,radar_pause_ms,radar_speed,rc_age_ms,rc_ever_good,rudder_us,sats,session_id,speed_kts,uptime,wp_bearing,wp_dist_m,wp_lat,wp_lon,wp_set,wp_start_lat,wp_start_lon
2026-06-27T19:41:16.463Z,0.5.2,false,-0.00,15.27,false,false,false,false,false,none,1000,1491,1000,1500,1000,1191,4.4,281.8,1660,false,off,1527,false,true,1500,218.2,224.8,153796,38.846886,-77.167862,22.46,0,0,good,22.5,idle,116,true,true,-39.53,-1.35,-20.33,24.76,MANUAL,false,8.00,1.50,false,false,off,false,3,false,200,25,4,true,1330,10,1755351024,0.3,201,112.7,101.8,38.846531,-77.166779,true,,
2026-06-27T19:41:17.463Z,0.5.2,false,0.00,15.27,false,false,false,false,false,none,1000,1492,1000,1500,1000,1289,4.4,281.8,1660,false,off,1555,false,true,1500,216.5,223.1,153580,38.846886,-77.167862,22.46,0,0,good,22.5,idle,116,true,true,-39.53,-1.35,-20.33,24.30,MANUAL,false,8.00,1.50,false,false,off,false,3,false,200,25,4,true,1330,10,1755351024,0.2,202,112.7,101.8,38.846531,-77.166779,true,,
2026-06-27T19:41:18.463Z,0.5.2,false,0.00,15.27,false,false,false,false,false,none,1000,1491,1000,1500,1000,1390,4.4,281.8,1660,false,off,1587,false,true,1500,214.5,221.0,153776,38.846882,-77.167862,22.46,0,0,good,22.5,idle,116,true,true,-39.53,-1.35,-20.33,24.88,MANUAL,false,8.00,1.50,false,false,off,false,3,false,200,25,7,true,1330,10,1755351024,0.1,203,112.6,101.6,38.846531,-77.166779,true,,
2026-06-27T19:41:19.463Z,0.5.2,false,0.00,15.27,false,false,false,false,false,none,1000,1491,1000,1500,1557,1000,4.4,281.8,1660,false,off,1500,false,true,1500,212.6,219.1,153768,38.846882,-77.167862,22.46,0,0,good,22.5,idle,116,true,true,-39.53,-1.35,-20.33,25.44,MANUAL,false,8.00,1.50,false,false,off,false,3,false,200,25,9,true,1519,10,1755351024,0.1,204,112.6,101.6,38.846531,-77.166779,true,,
2026-06-27T19:41:20.463Z,0.5.2,false,0.00,15.27,false,false,false,false,false,none,1000,1491,1000,1501,1000,1076,4.4,281.8,1660,false,off,1500,false,true,1500,210.8,217.4,153792,38.846882,-77.167862,22.46,0,0,good,22.5,idle,116,true,true,-39.53,-1.35,-20.33,25.17,MANUAL,false,8.00,1.50,false,false,off,false,3,false,200,25,4,true,1330,10,1755351024,0.1,205,112.6,101.6,38.846531,-77.166779,true,,
2026-06-27T19:41:21.446Z,0.5.2,false,0.00,15.27,false,false,false,false,false,none,1000,1491,1000,1501,1000,1460,4.4,281.8,1660,false,off,1606,false,true,1500,213.0,219.5,153588,38.846882,-77.167862,22.46,0,0,good,22.5,idle,116,true,true,-39.53,-1.35,-20.33,24.64,MANUAL,false,8.00,1.50,false,false,off,false,3,false,200,25,4,true,1330,10,1755351024,0.0,206,112.6,101.6,38.846531,-77.166779,true,,
2026-06-27T19:41:22.464Z,0.5.2,false,0.00,15.24,false,false,false,false,false,none,1000,1491,1000,1501,1000,1520,4.4,281.8,1660,false,off,1626,false,true,1500,209.8,216.4,153788,38.846882,-77.167862,22.46,0,0,good,22.5,idle,116,true,true,-39.53,-1.35,-20.33,24.24,MANUAL,false,8.00,1.50,false,false,off,false,3,false,200,25,4,true,1330,10,1755351024,0.1,207,112.6,101.6,38.846531,-77.166779,true,,
2026-06-27T19:41:23.464Z,0.5.2,false,-0.00,15.25,false,false,false,false,false,none,1000,1491,1000,1503,1000,1520,4.4,281.8,1660,false,off,1626,false,true,1500,208.3,214.8,153792,38.846882,-77.167862,22.46,0,0,good,22.5,idle,116,true,true,-39.53,-1.35,-20.33,25.01,MANUAL,false,8.00,1.50,false,false,off,false,3,false,200,25,10,true,1330,10,1755351024,0.2,208,112.6,101.6,38.846531,-77.166779,true,,
2026-06-27T19:41:24.464Z,0.5.2,false,0.00,15.22,false,false,false,false,false,none,1000,1491,1000,1503,1000,1569,4.4,281.8,1660,false,off,1641,false,true,1500,206.0,212.5,153808,38.846878,-77.167862,22.46,0,0,good,22.5,idle,116,true,true,-39.53,-1.35,-20.33,23.97,MANUAL,false,8.00,1.50,false,false,off,false,3,false,200,25,4,true,1330,10,1755351024,0.1,209,112.4,101.5,38.846531,-77.166779,true,,
2026-06-27T19:41:25.464Z,0.5.2,false,0.00,15.21,false,false,false,false,false,none,1000,1491,1000,1503,1000,1569,4.4,281.8,1660,false,off,1641,false,true,1500,203.0,209.6,153792,38.846874,-77.167862,22.46,0,0,good,22.5,idle,116,true,true,-39.53,-1.35,-20.33,24.97,MANUAL,false,8.00,1.50,false,false,off,false,3,false,200,25,8,true,1330,10,1755351024,0.5,210,112.2,101.3,38.846531,-77.166779,true,,
2026-06-27T19:41:26.464Z,0.5.2,false,0.00,15.18,false,false,false,false,false,none,1000,1491,1000,1504,1000,1570,4.4,281.8,1660,false,off,1641,false,true,1500,196.7,203.3,153784,38.846870,-77.167862,22.46,0,0,good,22.5,idle,116,true,true,-39.53,-1.35,-20.33,24.58,MANUAL,false,8.00,1.50,false,false,off,false,3,false,200,25,9,true,1330,10,1755351024,0.4,211,111.8,101.1,38.846531,-77.166779,true,,
2026-06-27T19:41:27.464Z,0.5.2,false,0.00,15.18,false,false,false,false,false,none,1000,1491,1000,1504,1000,1569,4.4,226.7,1660,false,off,1641,false,true,1500,186.6,193.1,153800,38.846870,-77.167862,22.46,0,0,good,22.5,idle,116,true,true,-39.53,-1.35,-20.33,25.10,MANUAL,false,8.00,1.50,false,false,off,false,3,false,200,25,4,true,1330,10,1755351024,0.6,212,111.8,101.1,38.846531,-77.166779,true,,
2026-06-27T19:41:28.464Z,0.5.2,false,0.00,15.19,false,false,false,false,false,none,1000,1491,1000,1500,1000,1569,4.4,196.1,1660,false,off,1641,false,true,1500,173.0,179.5,153792,38.846867,-77.167862,22.46,0,0,good,22.5,idle,116,true,true,-39.53,-1.35,-20.33,22.45,MANUAL,false,8.00,1.50,false,false,off,false,3,false,200,25,4,true,1330,10,1755351024,0.6,213,111.6,101.0,38.846531,-77.166779,true,,
2026-06-27T19:41:29.448Z,0.5.2,false,0.00,15.22,false,false,false,false,false,none,1000,1491,1000,1500,1557,1570,4.4,196.1,1660,false,off,1657,false,true,1500,156.2,162.7,153784,38.846867,-77.167862,22.46,0,0,good,22.5,idle,116,true,true,-39.53,-1.35,-20.33,19.77,MANUAL,false,8.00,1.50,false,false,off,false,3,false,200,25,4,true,1519,10,1755351024,0.4,214,111.6,101.0,38.846531,-77.166779,true,,
2026-06-27T19:41:30.465Z,0.5.2,false,0.00,15.23,false,false,false,false,false,none,1000,1491,1000,1500,1557,1570,4.4,196.1,1660,false,off,1657,false,true,1500,139.0,145.6,153596,38.846863,-77.167854,22.46,0,0,good,22.5,idle,116,true,true,-39.53,-1.35,-20.33,20.42,MANUAL,false,8.00,1.50,false,false,off,false,3,false,200,25,4,true,1519,10,1755351024,0.8,215,111.6,100.2,38.846531,-77.166779,true,,
2026-06-27T19:41:31.482Z,0.5.2,false,0.00,15.23,false,false,false,false,false,none,1000,1491,1000,1500,1286,1569,4.4,196.1,1660,false,off,1650,false,true,1500,131.1,137.6,153788,38.846859,-77.167854,22.46,0,0,good,22.5,idle,116,true,true,-39.53,-1.35,-20.33,19.16,MANUAL,false,8.00,1.50,false,false,off,false,3,false,200,25,6,true,1427,10,1755351024,0.8,216,111.4,100.0,38.846531,-77.166779,true,,
2026-06-27T19:41:32.465Z,0.5.2,false,0.00,15.23,false,false,false,false,false,none,1000,1491,1000,1500,1557,1280,4.4,196.1,1660,false,off,1560,false,true,1500,127.9,134.5,153784,38.846859,-77.167847,22.46,0,0,good,22.5,idle,116,true,true,-39.53,-1.35,-20.33,19.60,MANUAL,false,8.00,1.50,false,false,off,false,3,false,200,25,10,true,1519,10,1755351024,1.0,217,111.5,99.4,38.846531,-77.166779,true,,
2026-06-27T19:41:33.482Z,0.5.2,false,0.00,15.27,false,false,false,false,false,none,1000,1491,1000,1500,1557,1000,4.4,155.9,1660,false,off,1500,false,true,1500,123.0,129.5,153584,38.846859,-77.167839,22.46,0,0,good,22.5,idle,116,true,true,-39.53,-1.35,-20.33,21.28,MANUAL,false,8.00,1.50,false,false,off,false,3,false,200,25,8,true,1519,10,1755351024,1.0,218,111.7,98.8,38.846531,-77.166779,true,,
2026-06-27T19:41:34.465Z,0.5.2,false,0.00,15.27,false,false,false,false,false,none,1000,1491,1000,1500,1557,1000,4.4,155.9,1660,false,off,1500,false,true,1500,120.4,127.0,153796,38.846859,-77.167831,22.46,0,0,good,22.5,idle,116,true,true,-39.53,-1.35,-20.33,19.93,MANUAL,false,8.00,1.50,false,false,off,false,3,false,200,25,8,true,1519,10,1755351024,0.8,219,111.8,98.2,38.846531,-77.166779,true,,
2026-06-27T19:41:35.499Z,0.5.2,false,0.00,15.27,false,false,false,false,false,none,1000,1491,1000,1500,1557,1000,4.4,155.9,1660,false,off,1500,false,true,1500,118.2,124.7,153776,38.846859,-77.167824,22.46,0,0,good,22.5,idle,116,true,true,-39.53,-1.35,-20.33,20.76,MANUAL,false,8.00,1.50,false,false,off,false,3,false,200,25,7,true,1519,10,1755351024,0.9,220,111.9,97.6,38.846531,-77.166779,true,,
2026-06-27T19:41:36.466Z,0.5.2,false,0.00,15.27,false,false,false,false,false,none,1000,1491,1000,1500,1557,1000,4.4,155.9,1660,false,off,1500,false,true,1500,116.9,123.5,153788,38.846859,-77.167824,22.46,0,0,good,22.5,idle,116,true,true,-39.53,-1.35,-20.33,21.23,MANUAL,false,8.00,1.50,false,false,off,false,3,false,200,25,7,true,1519,10,1755351024,0.8,221,111.9,97.6,38.846531,-77.166779,true,,
2026-06-27T19:41:37.449Z,0.5.2,false,0.00,15.27,false,false,false,false,false,none,1000,1489,1000,1500,1557,1000,4.4,155.9,1660,false,off,1500,false,true,1500,115.5,122.0,153580,38.846855,-77.167816,22.46,0,0,good,22.5,idle,116,true,true,-39.53,-1.35,-20.33,21.45,MANUAL,false,8.00,1.50,false,false,off,false,3,false,200,25,4,true,1519,10,1755351024,0.6,222,111.8,96.8,38.846531,-77.166779,true,,
2026-06-27T19:41:38.475Z,0.5.2,false,0.00,15.27,false,false,false,false,false,none,1000,1489,1000,1500,1557,1000,4.4,155.9,1660,false,off,1500,false,true,1500,114.5,121.0,153772,38.846855,-77.167816,22.46,0,0,good,22.5,idle,116,true,true,-39.53,-1.35,-20.33,19.16,MANUAL,false,8.00,1.50,false,false,off,false,3,false,200,25,4,true,1519,10,1755351024,0.6,223,111.8,96.8,38.846531,-77.166779,true,,
2026-06-27T19:41:39.541Z,0.5.2,false,0.00,15.27,false,false,false,false,false,none,1000,1489,1000,1500,1557,1000,4.4,155.9,1660,false,off,1500,false,true,1500,113.4,119.9,152496,38.846855,-77.167809,22.46,0,0,good,22.5,idle,116,true,true,-39.53,-1.35,-20.33,19.40,MANUAL,false,8.00,1.50,false,false,off,false,3,false,200,25,5,true,1519,10,1755351024,0.5,224,111.9,96.2,38.846531,-77.166779,true,,
2026-06-27T19:41:40.508Z,0.5.2,false,0.00,15.26,false,false,false,false,false,none,1000,1489,1000,1500,1557,1000,4.4,155.9,1660,false,off,1500,false,true,1500,112.5,119.1,153776,38.846855,-77.167809,22.46,0,0,good,22.5,idle,116,true,true,-39.53,-1.35,-20.33,20.14,MANUAL,true,8.00,1.50,false,false,off,false,3,false,200,25,4,true,1519,10,1755351024,0.5,225,111.9,96.2,38.846531,-77.166779,true,,
2026-06-27T19:41:41.491Z,0.5.2,false,0.00,15.27,false,false,false,false,false,none,1000,1489,1000,1500,1557,1000,4.4,155.9,1660,false,off,1500,false,true,1500,112.2,118.7,153772,38.846851,-77.167801,22.46,0,0,good,22.5,idle,116,true,true,-39.53,-1.35,-20.33,20.64,MANUAL,true,8.00,1.50,false,false,off,false,3,false,200,25,6,true,1519,10,1755351024,0.5,226,112.0,95.4,38.846531,-77.166779,true,,
2026-06-27T19:41:42.475Z,0.5.2,false,0.00,15.26,false,false,false,false,false,none,1000,1489,1000,1500,1557,1000,4.4,155.9,1660,false,off,1500,false,true,1500,111.4,118.0,153788,38.846851,-77.167801,22.46,0,0,good,22.5,idle,116,true,true,-39.53,-1.35,-20.33,19.59,MANUAL,true,8.00,1.50,false,false,off,false,3,false,200,25,4,true,1519,10,1755351024,0.4,227,112.0,95.4,38.846531,-77.166779,true,,
2026-06-27T19:41:43.525Z,0.5.2,false,0.00,15.27,false,false,false,false,false,none,1000,1490,1000,1500,1557,1000,4.4,155.9,1660,false,off,1500,false,true,1500,110.7,117.2,153772,38.846851,-77.167801,22.46,0,0,good,22.5,idle,116,true,true,-39.53,-1.35,-20.33,20.53,MANUAL,true,8.00,1.50,false,false,off,false,3,false,200,25,7,true,1519,10,1755351024,0.4,228,112.0,95.4,38.846531,-77.166779,true,,
2026-06-27T19:41:44.475Z,0.5.2,false,0.00,15.27,false,false,false,false,false,none,1000,1490,1000,1500,1557,1000,4.4,155.9,1660,false,off,1500,false,true,1500,110.1,116.6,153800,38.846848,-77.167793,22.46,0,0,good,22.5,idle,116,true,true,-39.53,-1.35,-20.33,21.00,MANUAL,true,8.00,1.50,false,false,off,false,3,false,200,25,7,true,1519,10,1755351024,0.4,229,112.0,94.7,38.846531,-77.166779,true,,
2026-06-27T19:41:45.492Z,0.5.2,false,0.00,15.26,false,false,false,false,false,none,1000,1489,1000,1500,1557,1000,4.4,155.9,1660,false,off,1500,false,true,1500,109.3,115.9,153780,38.846848,-77.167793,22.46,0,0,good,22.5,idle,116,true,true,-39.53,-1.35,-20.33,20.19,MANUAL,true,8.00,1.50,false,false,off,false,3,false,200,25,5,true,1519,10,1755351024,0.3,230,112.0,94.7,38.846531,-77.166779,true,,
2026-06-27T19:41:46.476Z,0.5.2,false,0.00,15.27,false,false,false,false,false,none,1000,1489,1000,1500,1557,1000,4.4,155.9,1660,false,off,1500,false,true,1500,108.7,115.3,153788,38.846848,-77.167793,22.46,0,0,good,22.5,idle,116,true,true,-39.53,-1.35,-20.33,20.83,MANUAL,false,8.00,1.50,false,false,off,false,3,false,200,25,5,true,1519,10,1755351024,0.4,231,112.0,94.7,38.846531,-77.166779,true,,
2026-06-27T19:41:47.492Z,0.5.2,false,0.00,15.25,false,false,false,false,false,none,1000,1490,1000,1500,1557,1000,4.4,155.9,1660,false,off,1500,false,true,1500,107.8,114.3,153788,38.846848,-77.167786,22.46,0,0,good,22.5,idle,116,true,true,-39.53,-1.35,-20.33,20.64,MANUAL,false,8.00,1.50,false,false,off,false,3,false,200,25,4,true,1519,10,1755351024,0.1,232,112.2,94.1,38.846531,-77.166779,true,,
2026-06-27T19:41:48.467Z,0.5.2,false,0.00,15.27,false,false,false,false,false,none,1000,1489,1000,1500,1557,1000,4.4,155.9,1660,false,off,1500,false,true,1500,107.5,114.0,153784,38.846844,-77.167778,22.46,0,0,good,22.5,idle,116,true,true,-39.53,-1.35,-20.33,20.39,MANUAL,false,8.00,1.50,false,false,off,false,3,false,200,25,6,true,1519,10,1755351024,0.2,233,111.8,93.3,38.846531,-77.166779,true,,
2026-06-27T19:41:49.476Z,0.5.2,false,0.00,15.27,false,false,false,false,false,none,1000,1489,1000,1500,1557,1000,4.4,155.9,1660,false,off,1500,false,true,1500,107.1,113.6,153776,38.846844,-77.167778,22.46,0,0,good,22.5,idle,116,true,true,-39.53,-1.35,-20.33,20.34,MANUAL,false,8.00,1.50,false,false,off,false,3,false,200,25,9,true,1519,10,1755351024,0.3,234,111.8,93.3,38.846531,-77.166779,true,,
2026-06-27T19:41:50.493Z,0.5.2,false,0.00,15.26,false,false,false,false,false,none,1000,1489,1000,1500,1557,1000,4.4,155.9,1660,false,off,1500,false,true,1500,107.0,113.6,153784,38.846840,-77.167778,22.46,0,0,good,22.5,idle,116,true,true,-39.53,-1.35,-20.33,19.43,MANUAL,false,8.00,1.50,false,false,off,false,3,false,200,25,9,true,1519,10,1755351024,0.3,235,111.7,93.1,38.846531,-77.166779,true,,
2026-06-27T19:41:51.476Z,0.5.2,false,0.00,15.27,false,false,false,false,false,none,1000,1489,1000,1500,1557,1000,4.4,155.9,1660,false,off,1500,false,true,1500,107.2,113.7,153796,38.846840,-77.167778,22.46,0,0,good,22.5,idle,116,true,true,-39.53,-1.35,-20.33,20.56,MANUAL,false,8.00,1.50,false,false,off,false,3,false,200,25,4,true,1519,10,1755351024,0.3,236,108.8,65.0,38.846649,-77.167068,true,,
2026-06-27T19:41:52.477Z,0.5.2,false,0.00,15.28,false,false,false,false,false,none,1000,1489,1000,1500,1557,1000,4.4,155.9,1660,false,off,1500,false,true,1500,106.5,113.0,153808,38.846840,-77.167778,22.46,0,0,good,22.5,idle,116,true,true,-39.53,-1.35,-20.33,20.80,MANUAL,false,8.00,1.50,false,false,off,false,3,false,200,25,9,true,1519,10,1755351024,0.3,237,108.8,65.0,38.846649,-77.167068,true,,
2026-06-27T19:41:53.493Z,0.5.2,false,-0.00,15.27,false,false,false,false,false,none,1000,1490,1000,1500,1557,1000,4.4,155.9,1660,false,off,1500,false,true,1500,106.5,113.0,153792,38.846840,-77.167778,22.46,0,0,good,22.5,idle,116,true,true,-39.53,-1.35,-20.33,19.61,MANUAL,false,8.00,1.50,false,false,off,false,3,false,200,25,3,true,1519,10,1755351024,0.3,238,108.8,65.0,38.846649,-77.167068,true,,
2026-06-27T19:41:54.610Z,0.5.2,false,0.00,15.27,false,false,false,false,false,none,1000,1489,1000,1500,1557,1000,4.4,155.9,1660,false,off,1500,false,true,1500,106.3,112.9,153800,38.846840,-77.167778,22.46,0,0,good,22.5,idle,116,true,true,-39.53,-1.35,-20.33,20.88,MANUAL,false,8.00,1.50,false,false,off,false,3,false,200,25,7,true,1519,10,1755351024,0.3,240,108.8,65.0,38.846649,-77.167068,true,,
2026-06-27T19:41:55.460Z,0.5.2,false,0.00,15.27,false,false,false,false,false,none,1000,1490,1000,1500,1557,1000,4.4,155.9,1660,false,off,1500,false,true,1500,106.4,112.9,153800,38.846840,-77.167778,22.46,0,0,good,22.5,idle,116,true,true,-39.53,-1.35,-20.33,20.45,MANUAL,false,8.00,1.50,false,false,off,false,3,false,200,25,4,true,1519,10,1755351024,0.3,240,108.8,65.0,38.846649,-77.167068,true,,
2026-06-27T19:41:56.477Z,0.5.2,false,0.00,15.18,false,false,false,false,false,none,1000,1490,2000,1500,1557,1000,4.4,155.9,1660,false,off,1660,false,true,1500,105.8,112.3,153792,38.846840,-77.167770,22.46,0,0,good,22.5,idle,116,true,true,-39.53,-1.35,-20.33,21.19,AUTO,false,8.00,1.50,false,false,off,false,3,false,200,25,6,true,1500,10,1755351024,0.4,241,109.0,64.4,38.846649,-77.167068,true,38.846840,-77.167778
2026-06-27T19:41:57.477Z,0.5.2,false,0.00,15.18,false,false,false,false,false,none,1000,1490,2000,1500,1557,1000,4.4,155.9,1660,false,off,1660,false,true,1500,106.8,113.4,153788,38.846840,-77.167770,22.46,0,0,good,22.5,idle,116,true,true,-39.53,-1.35,-20.33,20.28,AUTO,false,8.00,1.50,false,false,off,false,3,false,200,25,6,true,1500,10,1755351024,0.5,242,109.0,64.4,38.846649,-77.167068,true,38.846840,-77.167778
2026-06-27T19:41:58.528Z,0.5.2,false,0.00,15.20,false,false,false,false,false,none,1000,1490,2000,1500,1557,1000,4.4,155.9,1660,false,off,1660,false,true,1500,107.1,113.7,153804,38.846836,-77.167763,22.46,0,0,good,22.5,idle,116,true,true,-39.53,-1.35,-20.33,19.59,AUTO,false,8.00,1.50,false,false,off,false,3,false,200,25,4,true,1500,10,1755351024,0.7,243,109.0,63.6,38.846649,-77.167068,true,38.846840,-77.167778
2026-06-27T19:41:59.532Z,0.5.2,false,0.00,15.20,false,false,false,false,false,none,1000,1490,2000,1500,1557,1000,4.4,121.2,1660,false,off,1660,false,true,1500,107.7,114.2,153804,38.846836,-77.167763,22.46,0,0,good,22.5,idle,116,true,true,-39.53,-1.35,-20.33,19.81,AUTO,false,8.00,1.50,false,false,off,false,3,false,200,25,9,true,1500,10,1755351024,1.0,244,109.0,63.6,38.846649,-77.167068,true,38.846840,-77.167778
2026-06-27T19:42:00.478Z,0.5.2,false,-0.00,15.20,false,false,false,false,false,none,1000,1490,2000,1500,1557,1000,4.4,110.7,1660,false,off,1660,false,true,1500,108.4,114.9,153800,38.846836,-77.167755,22.46,0,0,good,22.5,idle,116,true,true,-39.53,-1.35,-20.33,20.68,AUTO,false,8.00,1.50,false,false,off,false,3,false,200,25,5,true,1500,10,1755351024,1.0,245,109.2,63.0,38.846649,-77.167068,true,38.846840,-77.167778
2026-06-27T19:42:01.478Z,0.5.2,false,0.00,15.23,false,false,false,false,false,none,1000,1490,2000,1500,1557,1000,4.5,102.4,1660,false,off,1660,false,true,1500,109.1,115.6,153800,38.846836,-77.167747,22.46,0,0,good,22.5,idle,116,true,true,-39.53,-1.35,-20.33,18.55,AUTO,false,8.00,1.50,false,false,off,false,3,false,200,25,8,true,1500,10,1755351024,1.2,246,109.4,62.4,38.846649,-77.167068,true,38.846840,-77.167778
2026-06-27T19:42:02.478Z,0.5.2,false,0.00,15.22,false,false,false,false,false,none,1000,1490,2000,1500,1557,1000,4.2,101.6,1660,false,off,1660,false,true,1500,109.7,116.5,153796,38.846832,-77.167740,22.46,0,0,good,22.5,idle,116,true,true,-39.53,-1.35,-20.33,21.12,AUTO,false,8.00,1.50,false,false,off,false,3,false,200,25,4,true,1500,10,1755351024,1.3,247,109.1,61.6,38.846649,-77.167068,true,38.846840,-77.167778
2026-06-27T19:42:03.478Z,0.5.2,false,0.00,15.17,false,false,false,false,false,none,1000,1490,2000,1500,1557,1000,3.8,101.3,1660,false,off,1660,false,true,1500,110.9,118.1,153800,38.846832,-77.167732,22.46,0,0,good,22.5,idle,116,true,true,-39.53,-1.35,-20.33,19.34,AUTO,false,8.00,1.50,false,false,off,false,3,false,200,25,7,true,1500,12,1755351024,1.4,248,109.3,61.0,38.846649,-77.167068,true,38.846840,-77.167778
2026-06-27T19:42:04.478Z,0.5.2,false,0.00,15.24,false,false,false,false,false,none,1000,1490,2000,1500,1557,1000,3.3,101.0,1660,false,off,1660,false,true,1500,110.9,118.6,153796,38.846832,-77.167725,22.46,0,0,good,22.5,idle,116,true,true,-39.53,-1.35,-20.33,20.97,AUTO,false,8.00,1.50,false,false,off,false,3,false,200,25,9,true,1500,12,1755351024,1.5,249,109.5,60.4,38.846649,-77.167068,true,38.846840,-77.167778
2026-06-27T19:42:05.478Z,0.5.2,false,0.00,15.20,false,false,false,false,false,none,1000,1490,2000,1500,1557,1000,2.7,100.4,1660,false,off,1660,false,true,1500,111.9,120.1,153800,38.846828,-77.167717,22.46,0,0,good,22.5,idle,116,true,true,-39.53,-1.35,-20.33,20.29,AUTO,false,8.00,1.50,false,false,off,false,3,false,200,25,5,true,1500,12,1755351024,1.4,250,109.4,59.6,38.846649,-77.167068,true,38.846840,-77.167778
2026-06-27T19:42:06.479Z,0.5.2,false,0.00,15.19,false,false,false,false,false,none,1000,1490,2000,1500,1557,1000,2.1,95.8,1660,false,off,1660,false,true,1500,112.7,121.6,153800,38.846828,-77.167709,22.46,0,0,good,22.5,idle,116,true,true,-39.53,-1.35,-20.33,19.60,AUTO,false,8.00,1.50,false,false,off,false,3,false,200,25,9,true,1500,12,1755351024,1.5,251,109.6,59.0,38.846649,-77.167068,true,38.846840,-77.167778
2026-06-27T19:42:07.496Z,0.5.2,false,0.00,15.23,false,false,false,false,false,none,1000,1490,2000,1500,1557,1000,1.3,100.7,1660,false,off,1660,false,true,1500,113.3,123.1,153792,38.846825,-77.167702,22.46,0,0,good,22.5,idle,116,true,true,-39.53,-1.35,-20.33,20.15,AUTO,false,8.00,1.50,false,false,off,false,3,false,200,25,4,true,1500,12,1755351024,1.4,252,109.3,58.2,38.846649,-77.167068,true,38.846840,-77.167778
2026-06-27T19:42:08.479Z,0.5.2,false,0.00,15.20,false,false,false,false,false,none,1000,1490,2000,1500,1557,1000,0.6,103.0,1660,false,off,1660,false,true,1500,113.9,124.4,153796,38.846825,-77.167694,22.46,0,0,good,22.5,idle,116,true,true,-39.53,-1.35,-20.33,20.94,AUTO,false,8.00,1.50,false,false,off,false,3,false,200,25,6,true,1500,12,1755351024,1.3,253,109.5,57.6,38.846649,-77.167068,true,38.846840,-77.167778
2026-06-27T19:42:09.479Z,0.5.2,false,0.00,15.22,false,false,false,false,false,none,1000,1490,2000,1500,1557,1000,0.0,107.3,1660,false,off,1660,false,true,1500,114.7,125.6,153792,38.846825,-77.167686,22.46,0,0,good,22.5,idle,116,true,true,-39.53,-1.35,-20.33,21.23,AUTO,false,8.00,1.50,false,false,off,false,3,false,200,25,7,true,1500,12,1755351024,1.4,254,109.7,57.0,38.846649,-77.167068,true,38.846840,-77.167778
2026-06-27T19:42:10.562Z,0.5.2,false,0.00,15.18,false,false,false,false,false,none,1000,1490,2000,1500,1557,1000,-0.3,106.9,1660,false,off,1660,false,true,1500,115.2,126.5,153796,38.846821,-77.167679,22.46,0,0,good,22.5,idle,116,true,true,-39.53,-1.35,-20.33,20.72,AUTO,false,8.00,1.50,false,false,off,false,3,false,200,25,5,true,1500,12,1755351024,1.4,255,109.9,56.2,38.846649,-77.167068,true,38.846840,-77.167778
2026-06-27T19:42:11.529Z,0.5.2,false,0.00,15.26,false,false,false,false,false,none,1000,1490,1000,1500,1557,1000,-0.3,105.9,1660,false,off,1500,false,true,1500,115.6,126.9,153792,38.846821,-77.167671,22.46,0,0,good,22.5,idle,116,true,true,-39.53,-1.35,-20.33,22.20,MANUAL,false,8.00,1.50,false,false,off,false,3,false,200,25,4,true,1519,12,1755351024,1.4,257,110.2,55.6,38.846649,-77.167068,true,38.846840,-77.167778
2026-06-27T19:42:12.513Z,0.5.2,false,0.00,15.27,false,false,false,false,false,none,1000,1490,1000,1500,1557,1000,-0.3,105.4,1660,false,off,1500,false,true,1500,116.8,128.1,153792,38.846817,-77.167664,22.46,0,0,good,22.5,idle,116,true,true,-39.53,-1.35,-20.33,19.93,MANUAL,false,8.00,1.50,false,false,off,false,3,false,200,25,4,true,1519,12,1755351024,1.1,257,109.9,54.8,38.846649,-77.167068,true,38.846840,-77.167778
2026-06-27T19:42:13.479Z,0.5.2,false,0.00,15.26,false,false,false,false,false,none,1000,1490,1000,1500,1557,1000,-0.3,105.6,1660,false,off,1500,false,true,1500,118.1,129.4,153796,38.846817,-77.167664,22.46,0,0,good,22.5,idle,116,true,true,-39.53,-1.35,-20.33,21.76,MANUAL,false,8.00,1.50,false,false,off,false,3,false,200,25,3,true,1519,12,1755351024,1.0,258,109.9,54.8,38.846649,-77.167068,true,38.846840,-77.167778
2026-06-27T19:42:14.496Z,0.5.2,false,0.00,15.26,false,false,false,false,false,none,1000,1490,1000,1500,1557,1000,-0.3,114.4,1660,false,off,1500,false,true,1500,119.9,131.2,153796,38.846817,-77.167656,22.46,0,0,good,22.5,idle,116,true,true,-39.53,-1.35,-20.33,20.57,MANUAL,false,8.00,1.50,false,false,off,false,3,false,200,25,9,true,1519,12,1755351024,0.9,259,110.1,54.2,38.846649,-77.167068,true,38.846840,-77.167778
