ts,v,audio_ok,batt_a,batt_v,bilge_fwd,bilge_mid,bilge_rear,bridge_on,captured,captured_by,ch_guard,ch_mode,ch_reverse,ch_rudder,ch_throttle,cog_trim,course,cruise_us,deck_on,depth_mode,esc_us,failsafe_ack,gps_fix,heading,heading_mag,heap,lat,lon,mag_baseline_uT,mag_cal_circ_pct,mag_cal_progress,mag_cal_quality,mag_cal_radius_uT,mag_cal_state,mag_cal_ts,mag_calibrated,mag_from_nvs,mag_off_x,mag_off_y,mag_off_z,mag_uT,mode,nav_on,pid_kd,pid_kp,pump,pump_cycle,pump_manual,pump_phase,pump_phase_ms,pump_stuck,radar_burst_ms,radar_on,radar_pause_ms,radar_speed,rc_age_ms,rc_ever_good,rudder_us,sats,session_id,speed_kts,uptime,wp_bearing,wp_dist_m,wp_lat,wp_lon,wp_set,wp_start_lat,wp_start_lon
2026-06-14T10:53:50.901Z,test_29-pool2.6-magcal2,true,0.00,15.77,false,false,true,false,false,none,2000,1000,1500,1609,1000,-0.6,176.6,1660,false,off,1500,true,true,180.2,191.8,205408,38.846344,-77.162148,22.46,0,100,good,22.5,done,116,true,true,-39.53,-1.35,-20.33,21.92,FAILSAFE,true,8.00,3.00,true,1,false,on,2143,false,3,false,200,25,7,true,1500,12,4204574309,0.9,1067,185.5,20.9,38.846157,-77.162170,true,38.846375,-77.162155
2026-06-14T10:53:51.935Z,test_29-pool2.6-magcal2,true,0.00,15.77,false,false,true,false,false,none,1000,1000,1500,1609,1000,-0.6,184.3,1660,false,off,1500,false,true,188.6,200.2,205396,38.846340,-77.162148,22.46,0,100,good,22.5,done,116,true,true,-39.53,-1.35,-20.33,23.07,MANUAL,true,8.00,3.00,true,1,false,on,3189,false,3,false,200,25,6,true,1537,12,4204574309,0.8,1068,185.5,20.5,38.846157,-77.162170,true,38.846375,-77.162155
2026-06-14T10:53:52.952Z,test_29-pool2.6-magcal2,true,-0.00,15.76,false,false,true,false,false,none,1000,1000,1500,1609,1000,-0.6,189.7,1660,false,off,1500,false,true,194.5,206.1,205424,38.846336,-77.162148,22.46,0,100,good,22.5,done,116,true,true,-39.53,-1.35,-20.33,19.56,MANUAL,true,8.00,3.00,true,1,false,on,4197,false,3,false,200,25,6,true,1537,12,4204574309,0.8,1069,185.7,20.0,38.846157,-77.162170,true,38.846375,-77.162155
2026-06-14T10:53:53.968Z,test_29-pool2.6-magcal2,true,0.00,15.76,false,false,true,false,false,none,1000,1000,1500,1609,1000,-0.6,192.6,1660,false,off,1500,false,true,199.3,210.9,205424,38.846333,-77.162155,22.46,0,100,good,22.5,done,116,true,true,-39.53,-1.35,-20.33,20.05,MANUAL,true,8.00,3.00,true,1,false,on,5221,false,3,false,200,25,6,true,1537,12,4204574309,0.6,1070,183.9,19.6,38.846157,-77.162170,true,38.846375,-77.162155
2026-06-14T10:53:54.885Z,test_29-pool2.6-magcal2,true,0.00,15.76,false,false,true,false,false,none,1000,1000,1500,1609,1000,-0.6,202.1,1660,false,off,1500,false,true,203.9,215.5,205416,38.846329,-77.162155,22.46,0,100,good,22.5,done,116,true,true,-39.53,-1.35,-20.33,18.35,MANUAL,true,8.00,3.00,false,1,false,pause,139,false,3,false,200,25,8,true,1537,12,4204574309,0.6,1071,183.9,19.1,38.846157,-77.162170,true,38.846375,-77.162155
2026-06-14T10:53:55.935Z,test_29-pool2.6-magcal2,true,0.00,15.77,false,false,true,false,false,none,1000,1000,1500,1609,1000,-0.6,205.4,1660,false,off,1500,false,true,207.9,219.6,205396,38.846329,-77.162155,22.46,0,100,good,22.5,done,116,true,true,-39.53,-1.35,-20.33,18.40,MANUAL,true,8.00,3.00,false,1,false,pause,1185,false,3,false,200,25,6,true,1537,12,4204574309,0.6,1072,183.9,19.1,38.846157,-77.162170,true,38.846375,-77.162155
2026-06-14T10:53:56.935Z,test_29-pool2.6-magcal2,true,0.00,15.77,false,false,true,false,false,none,1000,1000,1500,1609,1000,-0.6,205.4,1660,false,off,1500,false,true,212.0,223.6,205388,38.846325,-77.162155,22.46,0,100,good,22.5,done,116,true,true,-39.53,-1.35,-20.33,20.19,MANUAL,true,8.00,3.00,false,1,false,pause,2189,false,3,false,200,25,10,true,1537,12,4204574309,0.5,1073,184.1,18.7,38.846157,-77.162170,true,38.846375,-77.162155
2026-06-14T10:53:57.861Z,test_29-pool2.6-magcal2,true,0.00,15.77,false,false,true,false,false,none,1000,1000,1500,1609,1000,-0.6,205.4,1660,false,off,1500,false,true,215.4,227.0,205416,38.846325,-77.162155,22.46,0,100,good,22.5,done,116,true,true,-39.53,-1.35,-20.33,20.02,MANUAL,true,8.00,3.00,false,1,false,pause,3112,false,3,false,200,25,7,true,1537,12,4204574309,0.4,1074,184.1,18.7,38.846157,-77.162170,true,38.846375,-77.162155
2026-06-14T10:53:58.894Z,test_29-pool2.6-magcal2,true,0.00,15.78,false,false,true,false,false,none,1000,1000,1500,1609,1000,-0.6,205.4,1660,false,off,1500,false,true,218.3,229.9,205400,38.846325,-77.162163,22.46,0,100,good,22.5,done,116,true,true,-39.53,-1.35,-20.33,19.73,MANUAL,true,8.00,3.00,false,1,false,pause,4135,false,3,false,200,25,8,true,1537,12,4204574309,0.4,1075,182.0,18.7,38.846157,-77.162170,true,38.846375,-77.162155
2026-06-14T10:53:59.928Z,test_29-pool2.6-magcal2,true,0.00,15.76,false,false,true,false,false,none,1000,1000,1507,1000,1492,-0.6,205.4,1660,false,off,1617,false,true,221.4,233.0,205404,38.846325,-77.162163,22.46,0,100,good,22.5,done,116,true,true,-39.53,-1.35,-20.33,21.31,MANUAL,true,8.00,3.00,false,1,false,pause,5175,false,3,false,200,25,8,true,1330,12,4204574309,0.4,1076,182.0,18.7,38.846157,-77.162170,true,38.846375,-77.162155
2026-06-14T10:54:01.045Z,test_29-pool2.6-magcal2,true,0.00,15.70,false,false,true,false,false,none,1000,1000,1521,1000,1564,-0.6,205.4,1660,false,off,1639,false,true,225.9,237.6,205396,38.846321,-77.162163,22.46,0,100,good,22.5,done,116,true,true,-39.53,-1.35,-20.33,20.27,MANUAL,true,8.00,3.00,true,2,false,on,287,false,3,false,200,25,3,true,1330,12,4204574309,0.4,1077,182.1,18.3,38.846157,-77.162170,true,38.846375,-77.162155
2026-06-14T10:54:01.961Z,test_29-pool2.6-magcal2,true,-0.00,15.68,false,false,true,false,false,none,1000,1000,1532,1000,1564,-0.6,205.4,1660,false,off,1639,false,true,228.3,239.9,205408,38.846321,-77.162170,22.46,0,100,good,22.5,done,116,true,true,-39.53,-1.35,-20.33,21.54,MANUAL,true,8.00,3.00,true,2,false,on,1204,false,3,false,200,25,4,true,1330,12,4204574309,0.5,1078,180.0,18.2,38.846157,-77.162170,true,38.846375,-77.162155
2026-06-14T10:54:02.878Z,test_29-pool2.6-magcal2,true,0.00,15.70,false,false,true,false,false,none,1000,1000,1541,1000,1564,-0.6,215.2,1660,false,off,1639,false,true,223.0,234.6,205408,38.846321,-77.162170,22.46,0,100,good,22.5,done,116,true,true,-39.53,-1.35,-20.33,21.49,MANUAL,true,8.00,3.00,true,2,false,on,2129,false,3,false,200,25,5,true,1330,12,4204574309,0.7,1079,180.0,18.2,38.846157,-77.162170,true,38.846375,-77.162155
2026-06-14T10:54:04.012Z,test_29-pool2.6-magcal2,true,0.00,15.71,false,false,false,false,false,none,1000,1000,1541,1000,1564,-0.6,213.3,1660,false,off,1639,false,true,207.4,219.1,205392,38.846317,-77.162170,22.46,0,100,good,22.5,done,116,true,true,-39.53,-1.35,-20.33,22.05,MANUAL,true,8.00,3.00,false,,false,off,,false,3,false,200,25,3,true,1330,12,4204574309,0.7,1080,180.0,17.8,38.846157,-77.162170,true,38.846375,-77.162155
2026-06-14T10:54:04.928Z,test_29-pool2.6-magcal2,true,0.00,15.68,false,false,false,false,false,none,1000,1000,1543,1000,1564,-0.6,200.2,1660,false,off,1639,false,true,190.9,202.5,205400,38.846313,-77.162178,22.46,0,100,good,22.5,done,116,true,true,-39.53,-1.35,-20.33,23.77,MANUAL,true,8.00,3.00,false,,false,off,,false,3,false,200,25,3,true,1330,12,4204574309,0.8,1081,177.8,17.4,38.846157,-77.162170,true,38.846375,-77.162155
2026-06-14T10:54:05.945Z,test_29-pool2.6-magcal2,true,0.00,15.69,false,false,false,false,false,none,1000,1000,1547,1000,1564,-0.6,177.1,1660,false,off,1639,false,true,170.7,182.4,205404,38.846313,-77.162178,22.46,0,100,good,22.5,done,116,true,true,-39.53,-1.35,-20.33,22.46,MANUAL,true,8.00,3.00,false,,false,off,,false,3,false,200,25,5,true,1330,12,4204574309,0.8,1082,177.8,17.4,38.846157,-77.162170,true,38.846375,-77.162155
2026-06-14T10:54:06.879Z,test_29-pool2.6-magcal2,true,0.00,15.74,false,false,false,false,false,none,1000,1000,1548,1000,1564,-0.6,158.5,1660,false,off,1639,false,true,152.3,164.0,205408,38.846310,-77.162170,22.46,0,100,good,22.5,done,116,true,true,-39.53,-1.35,-20.33,21.78,MANUAL,true,8.00,3.00,false,,false,off,,false,3,false,200,25,8,true,1330,12,4204574309,0.9,1083,180.0,17.0,38.846157,-77.162170,true,38.846375,-77.162155
2026-06-14T10:54:07.946Z,test_29-pool2.6-magcal2,true,0.00,15.73,false,false,false,false,false,none,1000,1000,1553,1000,1616,-0.6,143.1,1660,false,off,1655,false,true,132.2,143.8,205396,38.846310,-77.162170,22.46,0,100,good,22.5,done,116,true,true,-39.53,-1.35,-20.33,20.48,MANUAL,true,8.00,3.00,false,,false,off,,false,3,false,200,25,6,true,1330,12,4204574309,0.8,1084,180.0,17.0,38.846157,-77.162170,true,38.846375,-77.162155
2026-06-14T10:54:08.862Z,test_29-pool2.6-magcal2,true,0.00,15.72,false,false,false,false,false,none,1000,1000,1556,1000,1616,-0.6,129.7,1660,false,off,1655,false,true,113.8,125.5,205392,38.846310,-77.162163,22.46,0,100,good,22.5,done,116,true,true,-39.53,-1.35,-20.33,19.77,MANUAL,true,8.00,3.00,false,,false,off,,false,3,false,200,25,5,true,1330,12,4204574309,0.7,1085,182.2,17.0,38.846157,-77.162170,true,38.846375,-77.162155
2026-06-14T10:54:09.963Z,test_29-pool2.6-magcal2,true,-0.00,15.62,false,false,false,false,false,none,1000,1000,1539,1631,1615,-0.6,103.8,1660,false,off,1675,false,true,85.0,96.6,205388,38.846310,-77.162163,22.46,0,100,good,22.5,done,116,true,true,-39.53,-1.35,-20.33,17.68,MANUAL,true,8.00,3.00,false,,false,off,,false,3,false,200,25,4,true,1544,12,4204574309,0.7,1086,182.2,17.0,38.846157,-77.162170,true,38.846375,-77.162155
2026-06-14T10:54:10.880Z,test_29-pool2.6-magcal2,true,0.00,15.67,false,false,true,false,false,none,1000,1000,1514,1000,1615,0.4,73.8,1660,false,off,1654,false,true,53.9,64.6,205400,38.846313,-77.162155,22.46,0,100,good,22.5,done,116,true,true,-39.53,-1.35,-20.33,22.50,MANUAL,true,8.00,3.00,true,1,false,on,103,false,3,false,200,25,7,true,1330,12,4204574309,1.1,1087,184.3,17.4,38.846157,-77.162170,true,38.846375,-77.162155
2026-06-14T10:54:11.930Z,test_29-pool2.6-magcal2,true,0.00,15.71,false,false,true,false,false,none,1000,1000,1500,1499,1615,0.4,52.9,1660,false,off,1671,false,true,41.1,51.7,205392,38.846321,-77.162155,22.46,0,100,good,22.5,done,116,true,true,-39.53,-1.35,-20.33,16.77,MANUAL,true,8.00,3.00,true,1,false,on,1145,false,3,false,200,25,2,true,1499,12,4204574309,1.4,1088,184.1,18.3,38.846157,-77.162170,true,38.846375,-77.162155
2026-06-14T10:54:12.913Z,test_29-pool2.6-magcal2,true,-0.00,15.70,false,false,true,false,false,none,1000,1000,1500,1609,1615,0.4,34.6,1660,false,off,1674,false,true,31.4,42.0,205376,38.846329,-77.162155,22.46,0,100,good,22.5,done,116,true,true,-39.53,-1.35,-20.33,18.64,MANUAL,true,8.00,3.00,true,1,false,on,2150,false,3,false,200,25,7,true,1537,12,4204574309,1.5,1089,183.9,19.1,38.846157,-77.162170,true,38.846375,-77.162155
2026-06-14T10:54:13.947Z,test_29-pool2.6-magcal2,true,0.00,15.69,false,false,true,false,false,none,1000,1000,1500,1609,1615,0.7,27.7,1660,false,off,1674,false,true,22.5,32.8,205400,38.846336,-77.162148,22.46,0,100,good,22.5,done,116,true,true,-39.53,-1.35,-20.33,20.35,MANUAL,true,8.00,3.00,true,1,false,on,632,false,3,false,200,25,8,true,1537,12,4204574309,1.9,1090,185.7,20.0,38.846157,-77.162170,true,38.846375,-77.162155
2026-06-14T10:54:14.997Z,test_29-pool2.6-magcal2,true,0.00,15.68,false,false,false,false,false,none,1000,1000,1500,1609,1615,0.7,21.8,1660,false,off,1674,false,true,21.9,32.2,205392,38.846348,-77.162148,22.46,0,100,good,22.5,done,116,true,true,-39.53,-1.35,-20.33,22.02,MANUAL,true,8.00,3.00,false,,false,off,,false,3,false,200,25,7,true,1537,12,4204574309,2.0,1091,185.3,21.3,38.846157,-77.162170,true,38.846375,-77.162155
2026-06-14T10:54:15.997Z,test_29-pool2.6-magcal2,true,0.00,15.70,false,false,false,false,false,none,1000,1000,1500,1609,1615,0.6,19.1,1660,false,off,1674,false,true,22.8,33.3,205396,38.846355,-77.162140,22.46,0,100,good,22.5,done,116,true,true,-39.53,-1.35,-20.33,21.07,MANUAL,true,8.00,3.00,false,,false,off,,false,3,false,200,25,3,true,1537,12,4204574309,2.0,1092,186.7,22.2,38.846157,-77.162170,true,38.846375,-77.162155
2026-06-14T10:54:16.947Z,test_29-pool2.6-magcal2,true,-0.00,15.70,false,false,true,false,false,none,1000,1000,1500,1609,1615,0.2,17.5,1660,false,off,1674,false,true,24.6,35.4,205388,38.846367,-77.162140,22.46,0,100,good,22.5,done,116,true,true,-39.53,-1.35,-20.33,21.59,MANUAL,true,8.00,3.00,true,1,false,on,2,false,3,false,200,25,3,true,1537,12,4204574309,2.1,1093,186.4,23.5,38.846157,-77.162170,true,38.846375,-77.162155
2026-06-14T10:54:17.947Z,test_29-pool2.6-magcal2,true,0.00,15.77,false,false,false,false,false,none,1000,1000,1455,1608,1378,-0.4,16.6,1660,false,off,1593,false,true,28.2,39.5,205392,38.846378,-77.162140,22.46,0,100,good,22.5,done,116,true,true,-39.53,-1.35,-20.33,21.74,MANUAL,true,8.00,3.00,false,,false,off,,false,3,false,200,25,7,true,1536,12,4204574309,2.1,1094,186.1,24.7,38.846157,-77.162170,true,38.846375,-77.162155
2026-06-14T10:54:18.981Z,test_29-pool2.6-magcal2,true,0.00,15.77,false,false,false,false,false,none,1000,1000,1500,1608,1166,-1.0,17.6,1660,false,off,1522,false,true,29.7,41.7,205396,38.846386,-77.162132,22.46,0,100,good,22.5,done,116,true,true,-39.53,-1.35,-20.33,22.48,MANUAL,true,8.00,3.00,false,,false,off,,false,3,false,200,25,8,true,1536,12,4204574309,1.9,1095,187.3,25.7,38.846157,-77.162170,true,38.846375,-77.162155
2026-06-14T10:54:19.981Z,test_29-pool2.6-magcal2,true,0.00,15.76,false,false,false,false,false,none,1000,1000,1500,1608,1000,-1.0,19.9,1660,false,off,1500,false,true,31.9,43.9,205400,38.846394,-77.162125,22.46,0,100,good,22.5,done,116,true,true,-39.53,-1.35,-20.33,22.48,MANUAL,true,8.00,3.00,false,,false,off,,false,3,false,200,25,3,true,1536,12,4204574309,1.6,1096,188.5,26.6,38.846157,-77.162170,true,38.846375,-77.162155
2026-06-14T10:54:21.139Z,test_29-pool2.6-magcal2,true,-0.00,15.76,false,false,false,false,false,none,1000,1000,1500,1608,1000,-1.0,21.9,1660,false,off,1500,false,true,34.7,46.7,205392,38.846401,-77.162125,22.46,0,100,good,22.5,done,116,true,true,-39.53,-1.35,-20.33,21.64,MANUAL,true,8.00,3.00,false,,false,off,,false,3,false,200,25,5,true,1536,12,4204574309,1.3,1097,188.3,27.4,38.846157,-77.162170,true,38.846375,-77.162155
2026-06-14T10:54:21.940Z,test_29-pool2.6-magcal2,true,0.00,15.76,false,false,false,false,false,none,1000,1000,1500,1608,1000,-1.0,22.9,1660,false,off,1500,false,true,37.0,49.0,205396,38.846405,-77.162117,22.46,0,100,good,22.5,done,116,true,true,-39.53,-1.35,-20.33,22.42,MANUAL,true,8.00,3.00,false,,false,off,,false,3,false,200,25,6,true,1536,12,4204574309,1.2,1098,189.6,28.0,38.846157,-77.162170,true,38.846375,-77.162155
2026-06-14T10:54:22.973Z,test_29-pool2.6-magcal2,true,0.00,15.77,false,false,false,false,false,none,1000,1000,1500,1608,1000,-1.0,24.0,1660,false,off,1500,false,true,39.4,51.3,205388,38.846409,-77.162117,22.46,0,100,good,22.5,done,116,true,true,-39.53,-1.35,-20.33,22.49,MANUAL,true,8.00,3.00,false,,false,off,,false,3,false,200,25,3,true,1536,12,4204574309,0.9,1099,189.5,28.4,38.846157,-77.162170,true,38.846375,-77.162155
2026-06-14T10:54:23.890Z,test_29-pool2.6-magcal2,true,0.00,15.76,false,false,false,false,false,none,1000,1000,1500,1608,1000,-1.0,28.3,1660,false,off,1500,false,true,41.6,53.6,205404,38.846413,-77.162109,22.46,0,100,good,22.5,done,116,true,true,-39.53,-1.35,-20.33,21.96,MANUAL,true,8.00,3.00,false,,false,off,,false,3,false,200,25,2,true,1536,12,4204574309,0.9,1100,190.4,28.9,38.846157,-77.162170,true,38.846375,-77.162155
2026-06-14T10:54:25.007Z,test_29-pool2.6-magcal2,true,0.00,15.77,false,false,false,false,false,none,1000,1000,1500,1608,1000,-1.0,31.7,1660,false,off,1500,false,true,45.0,57.0,205380,38.846413,-77.162109,22.46,0,100,good,22.5,done,116,true,true,-39.53,-1.35,-20.33,22.88,MANUAL,true,8.00,3.00,false,,false,off,,false,3,false,200,25,7,true,1536,12,4204574309,0.9,1101,190.4,28.9,38.846157,-77.162170,true,38.846375,-77.162155
2026-06-14T10:54:25.924Z,test_29-pool2.6-magcal2,true,0.00,15.78,false,false,false,false,false,none,1000,1000,1500,1608,1000,-1.0,34.3,1660,false,off,1500,false,true,47.1,59.1,205392,38.846416,-77.162102,22.46,0,100,good,22.5,done,116,true,true,-39.53,-1.35,-20.33,21.23,MANUAL,true,8.00,3.00,false,,false,off,,false,3,false,200,25,6,true,1536,12,4204574309,0.7,1102,191.6,29.5,38.846157,-77.162170,true,38.846375,-77.162155
2026-06-14T10:54:27.040Z,test_29-pool2.6-magcal2,true,0.00,15.77,false,false,false,false,false,none,1000,1000,1500,1608,1000,-1.0,37.6,1660,false,off,1500,false,true,50.1,62.1,205404,38.846416,-77.162102,22.46,0,100,good,22.5,done,116,true,true,-39.53,-1.35,-20.33,23.38,MANUAL,true,8.00,3.00,false,,false,off,,false,3,false,200,25,9,true,1536,12,4204574309,0.7,1103,191.6,29.5,38.846157,-77.162170,true,38.846375,-77.162155
2026-06-14T10:54:28.007Z,test_29-pool2.6-magcal2,true,0.00,15.77,false,false,false,false,false,none,1000,1000,1500,1608,1000,-1.0,40.9,1660,false,off,1500,false,true,51.9,63.9,205384,38.846416,-77.162094,22.46,0,100,good,22.5,done,116,true,true,-39.53,-1.35,-20.33,22.66,MANUAL,true,8.00,3.00,false,,false,off,,false,3,false,200,25,2,true,1536,12,4204574309,0.6,1104,192.8,29.6,38.846157,-77.162170,true,38.846375,-77.162155
2026-06-14T10:54:28.991Z,test_29-pool2.6-magcal2,true,0.00,15.77,false,false,true,false,false,none,1000,1000,1500,1608,1000,-1.0,40.9,1660,false,off,1500,false,true,54.3,66.3,205380,38.846416,-77.162094,22.46,0,100,good,22.5,done,116,true,true,-39.53,-1.35,-20.33,22.74,MANUAL,true,8.00,3.00,true,1,false,on,7,false,3,false,200,25,2,true,1536,12,4204574309,0.6,1105,192.8,29.6,38.846157,-77.162170,true,38.846375,-77.162155
