ts,v,audio_ok,batt_a,batt_v,bilge_fwd,bilge_mid,bilge_rear,bridge_on,captured,captured_by,ch_guard,ch_mode,ch_reverse,ch_rudder,ch_throttle,course,cruise_us,deck_on,depth_age_ms,depth_m,depth_mode,esc_us,failsafe_ack,gps_fix,gps_simulated,heading,heap,lat,lon,mag_baseline_uT,mag_cal_progress,mag_cal_state,mag_cal_ts,mag_calibrated,mag_from_nvs,mag_off_x,mag_off_y,mag_off_z,mag_uT,mode,nav_on,pid_kd,pid_kp,pump,pump_manual,pump_phase,pump_stuck,radar_burst_ms,radar_on,radar_pause_ms,radar_speed,rc_age_ms,rc_ever_good,rudder_us,sats,session_id,speed_kts,uptime,wp_bearing,wp_dist_m,wp_lat,wp_lon,wp_set,wp_start_lat,wp_start_lon
2026-06-05T15:28:14.066Z,test_29-pool2.1-magcal,true,0.00,16.06,false,false,false,false,false,none,1000,1000,1500,1380,1001,171.3,1620,false,,,off,1500,false,true,false,174.9,202572,38.785370,-76.221931,27.70,100,done,138,true,true,-54.67,1.05,-34.80,40.34,MANUAL,false,8.00,3.00,false,false,off,false,3,false,200,25,7,true,1459,12,1557232302,0.3,531,34.5,47.5,38.785721,-76.221619,true,38.785297,-76.221962
2026-06-05T15:28:14.949Z,test_29-pool2.1-magcal,true,0.00,16.06,false,false,false,false,false,none,1000,1000,1500,1380,1001,171.3,1620,false,,,off,1500,false,true,false,174.4,202572,38.785370,-76.221931,27.70,100,done,138,true,true,-54.67,1.05,-34.80,39.97,MANUAL,false,8.00,3.00,false,false,off,false,3,false,200,25,7,true,1459,12,1557232302,0.2,532,34.5,47.5,38.785721,-76.221619,true,38.785297,-76.221962
2026-06-05T15:28:15.970Z,test_29-pool2.1-magcal,true,0.00,16.06,false,false,false,false,false,none,1000,1000,1500,1380,1001,171.3,1620,false,,,off,1500,false,true,false,169.9,202572,38.785370,-76.221931,27.70,100,done,138,true,true,-54.67,1.05,-34.80,40.96,MANUAL,false,8.00,3.00,false,false,off,false,3,false,200,25,4,true,1459,12,1557232302,0.2,533,34.5,47.5,38.785721,-76.221619,true,38.785297,-76.221962
2026-06-05T15:28:16.991Z,test_29-pool2.1-magcal,true,0.00,16.06,false,false,false,false,false,none,1000,1000,1500,1380,1001,171.3,1620,false,,,off,1500,false,true,false,167.2,202556,38.785370,-76.221931,27.70,100,done,138,true,true,-54.67,1.05,-34.80,39.45,MANUAL,false,8.00,3.00,false,false,off,false,3,false,200,25,6,true,1459,12,1557232302,0.4,534,34.5,47.5,38.785721,-76.221619,true,38.785297,-76.221962
2026-06-05T15:28:18.008Z,test_29-pool2.1-magcal,true,0.00,16.07,false,false,false,false,false,none,1000,1000,1500,1380,1001,171.3,1620,false,,,off,1500,false,true,false,166.8,202576,38.785370,-76.221931,27.70,100,done,138,true,true,-54.67,1.05,-34.80,40.77,MANUAL,false,8.00,3.00,false,false,off,false,3,false,200,25,5,true,1459,12,1557232302,0.2,535,34.5,47.5,38.785721,-76.221619,true,38.785297,-76.221962
2026-06-05T15:28:19.059Z,test_29-pool2.1-magcal,true,0.00,16.07,false,false,false,false,false,none,1000,1000,1500,1380,1001,171.3,1620,false,,,off,1500,false,true,false,167.1,202576,38.785374,-76.221939,27.70,100,done,138,true,true,-54.67,1.05,-34.80,40.03,MANUAL,false,8.00,3.00,false,false,off,false,3,false,200,25,7,true,1459,12,1557232302,0.2,536,35.5,47.6,38.785721,-76.221619,true,38.785297,-76.221962
2026-06-05T15:28:20.009Z,test_29-pool2.1-magcal,true,0.00,16.07,false,false,false,false,false,none,1000,1000,1500,1380,1001,171.3,1620,false,,,off,1500,false,true,false,168.7,202576,38.785374,-76.221939,27.70,100,done,138,true,true,-54.67,1.05,-34.80,41.36,MANUAL,false,8.00,3.00,false,false,off,false,3,false,200,25,5,true,1459,12,1557232302,0.2,537,35.5,47.6,38.785721,-76.221619,true,38.785297,-76.221962
2026-06-05T15:28:20.992Z,test_29-pool2.1-magcal,true,0.00,16.07,false,false,false,false,false,none,1000,1000,1500,1380,1001,171.3,1620,false,,,off,1500,false,true,false,169.8,202556,38.785370,-76.221939,27.70,100,done,138,true,true,-54.67,1.05,-34.80,40.05,MANUAL,false,8.00,3.00,false,false,off,false,3,false,200,25,3,true,1459,12,1557232302,0.2,538,35.1,47.9,38.785721,-76.221619,true,38.785297,-76.221962
2026-06-05T15:28:22.009Z,test_29-pool2.1-magcal,true,0.00,16.08,false,false,false,false,false,none,1000,1000,1500,1380,1001,171.3,1620,false,,,off,1500,false,true,false,171.0,202584,38.785370,-76.221939,27.70,100,done,138,true,true,-54.67,1.05,-34.80,39.56,MANUAL,false,8.00,3.00,false,false,off,false,3,false,200,25,3,true,1459,12,1557232302,0.2,539,35.1,47.9,38.785721,-76.221619,true,38.785297,-76.221962
2026-06-05T15:28:23.109Z,test_29-pool2.1-magcal,true,0.00,16.08,false,false,false,false,false,none,1000,1000,1500,1380,1001,171.3,1620,false,,,off,1500,false,true,false,171.6,202564,38.785370,-76.221939,27.70,100,done,138,true,true,-54.67,1.05,-34.80,39.94,MANUAL,false,8.00,3.00,false,false,off,false,3,false,200,25,6,true,1459,12,1557232302,0.1,540,35.1,47.9,38.785721,-76.221619,true,38.785297,-76.221962
2026-06-05T15:28:24.009Z,test_29-pool2.1-magcal,true,0.00,16.08,false,false,false,false,false,none,1000,1000,1500,1380,1001,171.3,1620,false,,,off,1500,false,true,false,173.0,202552,38.785370,-76.221939,27.70,100,done,138,true,true,-54.67,1.05,-34.80,38.85,MANUAL,false,8.00,3.00,false,false,off,false,3,false,200,25,3,true,1459,12,1557232302,0.1,541,35.1,47.9,38.785721,-76.221619,true,38.785297,-76.221962
2026-06-05T15:28:25.009Z,test_29-pool2.1-magcal,true,0.00,16.08,false,false,false,false,false,none,1000,1000,1500,1380,1001,171.3,1620,false,,,off,1500,false,true,false,172.7,202564,38.785370,-76.221939,27.70,100,done,138,true,true,-54.67,1.05,-34.80,41.90,MANUAL,false,8.00,3.00,false,false,off,false,3,false,200,25,3,true,1459,12,1557232302,0.1,542,35.1,47.9,38.785721,-76.221619,true,38.785297,-76.221962
2026-06-05T15:28:25.989Z,test_29-pool2.1-magcal,true,0.00,16.08,false,false,false,false,false,none,1000,1000,1500,1380,1001,171.3,1620,false,,,off,1500,false,true,false,174.3,202552,38.785370,-76.221939,27.70,100,done,138,true,true,-54.67,1.05,-34.80,38.19,MANUAL,false,8.00,3.00,false,false,off,false,3,false,200,25,3,true,1459,12,1557232302,0.1,543,35.1,47.9,38.785721,-76.221619,true,38.785297,-76.221962
2026-06-05T15:28:27.040Z,test_29-pool2.1-magcal,true,0.00,16.08,false,false,false,false,false,none,1000,1000,1500,1380,1001,171.3,1620,false,,,off,1500,false,true,false,174.3,202564,38.785370,-76.221939,27.70,100,done,138,true,true,-54.67,1.05,-34.80,39.69,MANUAL,false,8.00,3.00,false,false,off,false,3,false,200,25,6,true,1459,12,1557232302,0.1,544,35.1,47.9,38.785721,-76.221619,true,38.785297,-76.221962
2026-06-05T15:28:28.060Z,test_29-pool2.1-magcal,true,0.00,16.08,false,false,false,false,false,none,1000,1000,1500,1380,1001,171.3,1620,false,,,off,1500,false,true,false,173.9,202556,38.785370,-76.221939,27.70,100,done,138,true,true,-54.67,1.05,-34.80,38.55,MANUAL,false,8.00,3.00,false,false,off,false,3,false,200,25,5,true,1459,12,1557232302,0.1,545,35.1,47.9,38.785721,-76.221619,true,38.785297,-76.221962
2026-06-05T15:28:28.981Z,test_29-pool2.1-magcal,true,0.00,16.08,false,false,false,false,false,none,1000,1000,1500,1380,1001,171.3,1620,false,,,off,1500,false,true,false,174.4,202560,38.785370,-76.221939,27.70,100,done,138,true,true,-54.67,1.05,-34.80,38.06,MANUAL,false,8.00,3.00,false,false,off,false,3,false,200,25,3,true,1459,12,1557232302,0.1,546,35.1,47.9,38.785721,-76.221619,true,38.785297,-76.221962
2026-06-05T15:28:29.989Z,test_29-pool2.1-magcal,true,0.00,16.08,false,false,false,false,false,none,1000,1000,1500,1380,1001,171.3,1620,false,,,off,1500,false,true,false,174.4,202532,38.785370,-76.221939,27.70,100,done,138,true,true,-54.67,1.05,-34.80,39.37,MANUAL,false,8.00,3.00,false,false,off,false,3,false,200,25,8,true,1459,12,1557232302,0.2,547,35.1,47.9,38.785721,-76.221619,true,38.785297,-76.221962
2026-06-05T15:28:31.090Z,test_29-pool2.1-magcal,true,0.00,16.07,false,false,false,false,false,none,1000,1000,1500,1380,1001,171.3,1620,false,,,off,1500,false,true,false,174.1,202564,38.785370,-76.221939,27.70,100,done,138,true,true,-54.67,1.05,-34.80,40.55,MANUAL,false,8.00,3.00,false,false,off,false,3,false,200,25,3,true,1459,12,1557232302,0.3,548,35.1,47.9,38.785721,-76.221619,true,38.785297,-76.221962
2026-06-05T15:28:32.052Z,test_29-pool2.1-magcal,true,0.00,16.07,false,false,false,false,false,none,1000,1000,1500,1380,1001,171.3,1620,false,,,off,1500,false,true,false,174.2,202548,38.785370,-76.221939,27.70,100,done,138,true,true,-54.67,1.05,-34.80,38.53,MANUAL,false,8.00,3.00,false,false,off,false,3,false,200,25,8,true,1459,12,1557232302,0.2,549,35.1,47.9,38.785721,-76.221619,true,38.785297,-76.221962
2026-06-05T15:28:33.202Z,test_29-pool2.1-magcal,true,0.00,16.08,false,false,false,false,false,none,1000,1000,1500,1380,1001,171.3,1620,false,,,off,1500,false,true,false,175.8,202564,38.785370,-76.221939,27.70,100,done,138,true,true,-54.67,1.05,-34.80,39.16,MANUAL,false,8.00,3.00,false,false,off,false,3,false,200,25,7,true,1459,12,1557232302,0.2,550,35.1,47.9,38.785721,-76.221619,true,38.785297,-76.221962
2026-06-05T15:28:34.094Z,test_29-pool2.1-magcal,true,0.00,16.08,false,false,false,false,false,none,1000,1000,1500,1380,1001,171.3,1620,false,,,off,1500,false,true,false,175.5,202556,38.785370,-76.221939,27.70,100,done,138,true,true,-54.67,1.05,-34.80,39.10,MANUAL,false,8.00,3.00,false,false,off,false,3,false,200,25,4,true,1459,12,1557232302,0.2,551,35.1,47.9,38.785721,-76.221619,true,38.785297,-76.221962
2026-06-05T15:28:35.044Z,test_29-pool2.1-magcal,true,0.00,16.07,false,false,false,false,false,none,1000,1000,1500,1380,1001,171.3,1620,false,12,3.27,run,1500,false,true,false,174.0,202208,38.785370,-76.221939,27.70,100,done,138,true,true,-54.67,1.05,-34.80,38.19,MANUAL,false,8.00,3.00,false,false,off,false,3,false,200,25,5,true,1459,12,1557232302,0.2,552,35.1,47.9,38.785721,-76.221619,true,38.785297,-76.221962
2026-06-05T15:28:36.028Z,test_29-pool2.1-magcal,true,0.00,16.08,false,false,false,false,false,none,1000,1000,1500,1380,1001,171.3,1620,false,990,3.27,run,1500,false,true,false,173.7,202596,38.785370,-76.221947,27.70,100,done,138,true,true,-54.67,1.05,-34.80,39.86,MANUAL,false,8.00,3.00,false,false,off,false,3,false,200,25,9,true,1459,12,1557232302,0.2,553,35.8,48.3,38.785721,-76.221619,true,38.785297,-76.221962
2026-06-05T15:28:37.061Z,test_29-pool2.1-magcal,true,0.00,16.08,false,false,false,false,false,none,1000,1000,1500,1380,1001,171.3,1620,false,2026,3.27,run,1500,false,true,false,174.7,202584,38.785370,-76.221947,27.70,100,done,138,true,true,-54.67,1.05,-34.80,40.32,MANUAL,false,8.00,3.00,false,false,off,false,3,false,200,25,5,true,1459,12,1557232302,0.2,554,35.8,48.3,38.785721,-76.221619,true,38.785297,-76.221962
2026-06-05T15:28:38.112Z,test_29-pool2.1-magcal,true,0.00,16.08,false,false,false,false,false,none,1000,1000,1500,1380,1001,171.3,1620,false,3068,3.27,run,1500,false,true,false,174.7,202588,38.785366,-76.221947,27.70,100,done,138,true,true,-54.67,1.05,-34.80,40.60,MANUAL,false,8.00,3.00,false,false,off,false,3,false,200,25,7,true,1459,12,1557232302,0.3,555,35.8,48.6,38.785721,-76.221619,true,38.785297,-76.221962
2026-06-05T15:28:39.012Z,test_29-pool2.1-magcal,true,0.00,16.08,false,false,false,false,false,none,1000,1000,1500,1380,1001,171.3,1620,false,3980,3.27,run,1500,false,true,false,176.5,202576,38.785366,-76.221947,27.70,100,done,138,true,true,-54.67,1.05,-34.80,39.61,MANUAL,false,8.00,3.00,false,false,off,false,3,false,200,25,4,true,1459,12,1557232302,0.1,556,35.8,48.6,38.785721,-76.221619,true,38.785297,-76.221962
2026-06-05T15:28:40.029Z,test_29-pool2.1-magcal,true,0.00,16.08,false,false,false,false,false,none,1000,1000,1500,1380,1001,171.3,1620,false,4985,3.27,run,1500,false,true,false,174.9,202584,38.785366,-76.221947,27.70,100,done,138,true,true,-54.67,1.05,-34.80,39.81,MANUAL,false,8.00,3.00,false,false,off,false,3,false,200,25,6,true,1459,12,1557232302,0.1,557,35.8,48.6,38.785721,-76.221619,true,38.785297,-76.221962
2026-06-05T15:28:41.045Z,test_29-pool2.1-magcal,true,0.00,16.08,false,false,false,false,false,none,1000,1000,1500,1380,1001,171.3,1620,false,6009,3.27,run,1500,false,true,false,176.3,202580,38.785366,-76.221947,27.70,100,done,138,true,true,-54.67,1.05,-34.80,39.11,MANUAL,false,8.00,3.00,false,false,off,false,3,false,200,25,6,true,1459,12,1557232302,0.1,558,35.8,48.6,38.785721,-76.221619,true,38.785297,-76.221962
2026-06-05T15:28:42.112Z,test_29-pool2.1-magcal,true,0.00,16.08,false,false,false,false,false,none,1000,1000,1500,1380,1001,171.3,1620,false,7064,3.27,run,1500,false,true,false,176.3,202572,38.785366,-76.221947,27.70,100,done,138,true,true,-54.67,1.05,-34.80,38.96,MANUAL,false,8.00,3.00,false,false,off,false,3,false,200,25,7,true,1459,12,1557232302,0.1,559,35.8,48.6,38.785721,-76.221619,true,38.785297,-76.221962
2026-06-05T15:28:43.096Z,test_29-pool2.1-magcal,true,0.00,16.08,false,false,false,false,false,none,1000,1000,1500,1380,1001,171.3,1620,false,8050,3.27,run,1500,false,true,false,176.0,202596,38.785366,-76.221947,27.70,100,done,138,true,true,-54.67,1.05,-34.80,38.94,MANUAL,false,8.00,3.00,false,false,off,false,3,false,200,25,7,true,1459,12,1557232302,0.3,560,35.8,48.6,38.785721,-76.221619,true,38.785297,-76.221962
2026-06-05T15:28:44.012Z,test_29-pool2.1-magcal,true,0.00,16.08,false,false,false,false,false,none,1000,1000,1500,1380,1001,171.3,1620,false,8974,3.27,run,1500,false,true,false,174.6,202588,38.785366,-76.221947,27.70,100,done,138,true,true,-54.67,1.05,-34.80,39.25,MANUAL,false,8.00,3.00,false,false,off,false,3,false,200,25,8,true,1459,12,1557232302,0.2,561,35.8,48.6,38.785721,-76.221619,true,38.785297,-76.221962
2026-06-05T15:28:45.075Z,test_29-pool2.1-magcal,true,0.00,16.08,false,false,false,false,false,none,1000,1000,1500,1380,1001,171.3,1620,false,10011,3.27,run,1500,false,true,false,174.1,202596,38.785362,-76.221947,27.70,100,done,138,true,true,-54.67,1.05,-34.80,39.06,MANUAL,false,8.00,3.00,false,false,off,false,3,false,200,25,4,true,1459,12,1557232302,0.1,562,35.6,49.0,38.785721,-76.221619,true,38.785297,-76.221962
2026-06-05T15:28:46.100Z,test_29-pool2.1-magcal,true,0.00,16.08,false,false,false,false,false,none,1000,1000,1500,1380,1001,171.3,1620,false,11056,3.27,run,1500,false,true,false,173.9,202576,38.785362,-76.221947,27.70,100,done,138,true,true,-54.67,1.05,-34.80,38.80,MANUAL,false,8.00,3.00,false,false,off,false,3,false,200,25,3,true,1459,12,1557232302,0.1,563,35.6,49.0,38.785721,-76.221619,true,38.785297,-76.221962
2026-06-05T15:28:47.088Z,test_29-pool2.1-magcal,true,-0.00,16.08,false,false,false,false,false,none,1000,1000,1500,1380,1001,171.3,1620,false,12053,3.27,run,1500,false,true,false,173.7,202584,38.785362,-76.221947,27.70,100,done,138,true,true,-54.67,1.05,-34.80,40.68,MANUAL,false,8.00,3.00,false,false,off,false,3,false,200,25,6,true,1459,12,1557232302,0.2,564,35.6,49.0,38.785721,-76.221619,true,38.785297,-76.221962
2026-06-05T15:28:48.122Z,test_29-pool2.1-magcal,true,0.00,16.08,false,false,false,false,false,none,1000,1000,1500,1380,1001,171.3,1620,false,13078,3.27,run,1500,false,true,false,173.2,202588,38.785362,-76.221947,27.70,100,done,138,true,true,-54.67,1.05,-34.80,39.44,MANUAL,false,8.00,3.00,false,false,off,false,3,false,200,25,9,true,1459,12,1557232302,0.1,565,35.6,49.0,38.785721,-76.221619,true,38.785297,-76.221962
2026-06-05T15:28:49.055Z,test_29-pool2.1-magcal,true,0.00,16.08,false,false,false,false,false,none,1000,1000,1500,1380,1001,171.3,1620,false,14009,3.27,run,1500,false,true,false,172.5,202380,38.785362,-76.221947,27.70,100,done,138,true,true,-54.67,1.05,-34.80,36.50,MANUAL,false,8.00,3.00,false,false,off,false,3,false,200,25,6,true,1459,12,1557232302,0.1,566,35.6,49.0,38.785721,-76.221619,true,38.785297,-76.221962
2026-06-05T15:28:50.088Z,test_29-pool2.1-magcal,true,0.00,16.08,false,false,false,false,false,none,1000,1000,1500,1380,1001,171.3,1620,false,15046,3.27,run,1500,false,true,false,172.7,202580,38.785358,-76.221954,27.70,100,done,138,true,true,-54.67,1.05,-34.80,38.62,MANUAL,false,8.00,3.00,false,false,off,false,3,false,200,25,3,true,1459,12,1557232302,0.1,567,35.9,49.7,38.785721,-76.221619,true,38.785297,-76.221962
2026-06-05T15:28:51.022Z,test_29-pool2.1-magcal,true,0.00,16.04,false,false,false,false,false,none,1000,1000,1563,1000,2000,171.3,1620,false,15985,3.27,run,1689,false,true,false,173.9,202572,38.785358,-76.221954,27.70,100,done,138,true,true,-54.67,1.05,-34.80,40.76,MANUAL,false,8.00,3.00,false,false,off,false,3,false,200,25,4,true,1330,12,1557232302,0.1,568,35.9,49.7,38.785721,-76.221619,true,38.785297,-76.221962
2026-06-05T15:28:52.105Z,test_29-pool2.1-magcal,true,0.00,16.05,false,false,false,false,false,none,1000,1000,1576,1000,2000,171.3,1620,false,17072,3.27,run,1689,false,true,false,175.4,202584,38.785358,-76.221954,27.70,100,done,138,true,true,-54.67,1.05,-34.80,40.11,MANUAL,false,8.00,3.00,false,false,off,false,3,false,200,25,5,true,1330,12,1557232302,0.0,569,35.9,49.7,38.785721,-76.221619,true,38.785297,-76.221962
2026-06-05T15:28:53.039Z,test_29-pool2.1-magcal,true,0.00,16.03,false,false,false,false,false,none,1000,1000,1577,1000,2000,171.3,1620,false,17996,3.27,run,1689,false,true,false,177.3,202580,38.785358,-76.221947,27.70,100,done,138,true,true,-54.67,1.05,-34.80,40.04,MANUAL,false,8.00,3.00,false,false,off,false,3,false,200,25,5,true,1330,12,1557232302,0.2,570,35.2,49.3,38.785721,-76.221619,true,38.785297,-76.221962
2026-06-05T15:28:54.089Z,test_29-pool2.1-magcal,true,0.00,16.07,false,false,false,false,false,none,1000,1000,1577,1000,2000,171.3,1620,false,19033,3.27,run,1689,false,true,false,177.5,202564,38.785358,-76.221947,27.70,100,done,138,true,true,-54.67,1.05,-34.80,40.78,MANUAL,false,8.00,3.00,false,false,off,false,3,false,200,25,3,true,1330,12,1557232302,0.3,571,35.2,49.3,38.785721,-76.221619,true,38.785297,-76.221962
2026-06-05T15:28:55.089Z,test_29-pool2.1-magcal,true,0.00,16.04,false,false,false,false,false,none,1000,1000,1573,1000,2000,171.3,1620,false,40,0.88,run,1689,false,true,false,175.4,202564,38.785355,-76.221947,27.70,100,done,138,true,true,-54.67,1.05,-34.80,40.19,MANUAL,false,8.00,3.00,false,false,off,false,3,false,200,25,5,true,1330,12,1557232302,0.5,572,34.9,49.7,38.785721,-76.221619,true,38.785297,-76.221962
2026-06-05T15:28:56.156Z,test_29-pool2.1-magcal,true,0.00,16.06,false,false,false,false,false,none,1000,1000,1576,1000,2000,156.1,1620,false,1055,0.88,run,1689,false,true,false,171.7,202572,38.785355,-76.221947,27.70,100,done,138,true,true,-54.67,1.05,-34.80,39.09,MANUAL,false,8.00,3.00,false,false,off,false,3,false,200,25,3,true,1330,12,1557232302,0.5,573,34.9,49.7,38.785721,-76.221619,true,38.785297,-76.221962
2026-06-05T15:28:57.123Z,test_29-pool2.1-magcal,true,0.00,16.04,false,false,false,false,false,none,1000,1000,1576,1000,2000,137.3,1620,false,2081,0.88,run,1689,false,true,false,169.3,202344,38.785355,-76.221939,27.70,100,done,138,true,true,-54.67,1.05,-34.80,38.23,MANUAL,false,8.00,3.00,false,false,off,false,3,false,200,25,5,true,1330,12,1557232302,0.6,574,34.2,49.3,38.785721,-76.221619,true,38.785297,-76.221962
2026-06-05T15:28:58.040Z,test_29-pool2.1-magcal,true,0.00,16.06,false,false,false,false,false,none,1000,1000,1572,1000,2000,124.9,1620,false,3006,0.88,run,1689,false,true,false,167.4,202580,38.785351,-76.221939,27.70,100,done,138,true,true,-54.67,1.05,-34.80,36.56,MANUAL,false,8.00,3.00,false,false,off,false,3,false,200,25,6,true,1330,12,1557232302,0.7,575,34.1,49.6,38.785721,-76.221619,true,38.785297,-76.221962
2026-06-05T15:28:59.056Z,test_29-pool2.1-magcal,true,0.00,16.04,false,false,false,false,false,none,1000,1000,1788,1000,2000,119.3,1620,false,4019,0.88,run,1689,false,true,false,164.3,202572,38.785351,-76.221931,27.70,100,done,138,true,true,-54.67,1.05,-34.80,35.30,MANUAL,false,8.00,3.00,false,false,off,false,3,false,200,25,3,true,1330,12,1557232302,0.6,576,33.5,49.3,38.785721,-76.221619,true,38.785297,-76.221962
2026-06-05T15:29:00.107Z,test_29-pool2.1-magcal,true,0.00,16.04,false,false,false,false,false,none,1000,1000,1764,1000,2000,115.5,1620,false,5074,0.88,run,1689,false,true,false,161.4,202572,38.785347,-76.221931,27.70,100,done,138,true,true,-54.67,1.05,-34.80,35.40,MANUAL,false,8.00,3.00,false,false,off,false,3,false,200,25,4,true,1330,12,1557232302,0.7,577,33.0,49.6,38.785721,-76.221619,true,38.785297,-76.221962
2026-06-05T15:29:01.157Z,test_29-pool2.1-magcal,true,0.00,16.06,false,false,false,false,false,none,1000,1000,1978,1000,2000,110.5,1620,false,6108,0.88,run,1689,false,true,false,156.8,202568,38.785347,-76.221924,27.70,100,done,138,true,true,-54.67,1.05,-34.80,34.12,MANUAL,false,8.00,3.00,false,false,off,false,3,false,200,25,5,true,1330,12,1557232302,0.8,578,32.3,49.3,38.785721,-76.221619,true,38.785297,-76.221962
2026-06-05T15:29:02.023Z,test_29-pool2.1-magcal,true,0.00,16.04,false,false,false,false,false,none,1000,1000,1659,1000,2000,110.5,1620,false,6992,0.88,run,1689,false,true,false,152.6,202572,38.785347,-76.221924,27.70,100,done,138,true,true,-54.67,1.05,-34.80,28.88,MANUAL,false,8.00,3.00,false,false,off,false,3,false,200,25,5,true,1330,12,1557232302,0.8,579,32.3,49.3,38.785721,-76.221619,true,38.785297,-76.221962
2026-06-05T15:29:03.057Z,test_29-pool2.1-magcal,true,0.00,16.03,false,false,false,false,false,none,1000,1000,1577,1000,2000,108.2,1620,false,8010,0.88,run,1689,false,true,false,148.3,202564,38.785343,-76.221916,27.70,100,done,138,true,true,-54.67,1.05,-34.80,27.47,MANUAL,false,8.00,3.00,false,false,off,false,3,false,200,25,7,true,1330,12,1557232302,0.8,580,31.3,49.3,38.785721,-76.221619,true,38.785297,-76.221962
2026-06-05T15:29:04.107Z,test_29-pool2.1-magcal,true,0.00,16.06,false,false,false,false,false,none,1000,1000,1579,1000,2000,104.6,1620,false,9069,0.88,run,1689,false,true,false,144.4,202576,38.785343,-76.221916,27.70,100,done,138,true,true,-54.67,1.05,-34.80,24.39,MANUAL,false,8.00,3.00,false,false,off,false,3,false,200,25,3,true,1330,12,1557232302,0.8,581,31.3,49.3,38.785721,-76.221619,true,38.785297,-76.221962
2026-06-05T15:29:05.107Z,test_29-pool2.1-magcal,true,0.00,16.03,false,false,false,false,false,none,1000,1000,1584,1000,2000,99.7,1620,false,10065,0.88,run,1689,false,true,false,140.3,202564,38.785343,-76.221909,27.70,100,done,138,true,true,-54.67,1.05,-34.80,23.87,MANUAL,false,8.00,3.00,false,false,off,false,3,false,200,25,5,true,1330,12,1557232302,0.8,582,30.7,48.9,38.785721,-76.221619,true,38.785297,-76.221962
2026-06-05T15:29:06.041Z,test_29-pool2.1-magcal,true,0.00,16.04,false,false,false,false,false,none,1000,1000,1587,1000,2000,103.7,1620,false,10988,0.88,run,1689,false,true,false,136.7,202576,38.785343,-76.221909,27.70,100,done,138,true,true,-54.67,1.05,-34.80,26.11,MANUAL,false,8.00,3.00,false,false,off,false,3,false,200,25,3,true,1330,12,1557232302,0.8,583,30.7,48.9,38.785721,-76.221619,true,38.785297,-76.221962
2026-06-05T15:29:07.058Z,test_29-pool2.1-magcal,true,0.00,16.06,false,false,false,false,false,none,1000,1000,1587,1000,2000,87.9,1620,false,12021,0.88,run,1689,false,true,false,134.3,202576,38.785343,-76.221901,27.70,100,done,138,true,true,-54.67,1.05,-34.80,22.86,MANUAL,false,8.00,3.00,false,false,off,false,3,false,200,25,5,true,1330,12,1557232302,0.8,584,30.0,48.6,38.785721,-76.221619,true,38.785297,-76.221962
2026-06-05T15:29:08.125Z,test_29-pool2.1-magcal,true,0.00,16.04,false,false,false,false,false,none,1000,1000,1627,1000,2000,80.3,1620,false,13066,0.88,run,1689,false,true,false,128.7,202568,38.785343,-76.221893,27.70,100,done,138,true,true,-54.67,1.05,-34.80,21.87,MANUAL,false,8.00,3.00,false,false,off,false,3,false,200,25,3,true,1330,12,1557232302,0.8,585,29.3,48.3,38.785721,-76.221619,true,38.785297,-76.221962
2026-06-05T15:29:09.108Z,test_29-pool2.1-magcal,true,0.00,16.03,false,false,false,false,false,none,1000,1000,1624,1000,2000,72.7,1620,false,14062,0.88,run,1689,false,true,false,124.7,202584,38.785347,-76.221893,27.70,100,done,138,true,true,-54.67,1.05,-34.80,22.77,MANUAL,false,8.00,3.00,false,false,off,false,3,false,200,25,5,true,1330,12,1557232302,0.7,586,29.7,47.9,38.785721,-76.221619,true,38.785297,-76.221962
2026-06-05T15:29:10.275Z,test_29-pool2.1-magcal,true,0.00,16.03,false,false,false,false,false,none,1000,1000,1629,1000,2000,53.9,1620,false,15215,0.88,run,1689,false,true,false,117.7,202584,38.785351,-76.221886,27.70,100,done,138,true,true,-54.67,1.05,-34.80,20.15,MANUAL,false,8.00,3.00,false,false,off,false,3,false,200,25,5,true,1330,12,1557232302,0.7,587,29.4,47.2,38.785721,-76.221619,true,38.785297,-76.221962
2026-06-05T15:29:11.058Z,test_29-pool2.1-magcal,true,0.00,16.05,false,false,false,false,false,none,1000,1000,1646,1000,2000,53.9,1620,false,16011,0.88,run,1689,false,true,false,112.1,202584,38.785351,-76.221886,27.70,100,done,138,true,true,-54.67,1.05,-34.80,17.98,MANUAL,false,8.00,3.00,false,false,off,false,3,false,200,25,8,true,1330,12,1557232302,0.7,588,29.4,47.2,38.785721,-76.221619,true,38.785297,-76.221962
2026-06-05T15:29:12.092Z,test_29-pool2.1-magcal,true,0.00,16.01,false,false,false,false,false,none,1000,1000,1635,1000,2000,47.5,1620,false,17049,0.88,run,1689,false,true,false,106.3,202588,38.785355,-76.221886,27.70,100,done,138,true,true,-54.67,1.05,-34.80,16.46,MANUAL,false,8.00,3.00,false,false,off,false,3,false,200,25,6,true,1330,12,1557232302,0.7,589,29.6,46.8,38.785721,-76.221619,true,38.785297,-76.221962
